Driver,Team,LapNumber,LapTime,Stint,Compound,TyreLife,Position,Year,GP,IsAccurate,Unnamed: 0,Length,Abrasion,Traction,Braking,TrackEvo,Grip,Lateral,Downforce,TyreStress,LapTimePerKM
RIC,McLaren,53.0,136.464,3.0,SOFT,4.0,13.0,2021,Abu Dhabi,False,21,5.218,3,4.0,4.0,4.0,4,3,3,3,26.15254886929858
OCO,Alpine,16.0,109.51400000000001,2.0,HARD,2.0,18.0,2021,Abu Dhabi,False,21,5.218,3,4.0,4.0,4.0,4,3,3,3,20.9877347642775
VER,Red Bull Racing,14.0,107.251,2.0,HARD,1.0,4.0,2021,Abu Dhabi,False,21,5.218,3,4.0,4.0,4.0,4,3,3,3,20.554043694902262
VER,Red Bull Racing,37.0,128.60500000000002,3.0,HARD,1.0,2.0,2021,Abu Dhabi,False,21,5.218,3,4.0,4.0,4.0,4,3,3,3,24.646416251437337
VER,Red Bull Racing,54.0,135.37300000000002,4.0,SOFT,4.0,2.0,2021,Abu Dhabi,False,21,5.218,3,4.0,4.0,4.0,4,3,3,3,25.94346492909161
NOR,McLaren,18.0,110.162,2.0,HARD,1.0,13.0,2021,Abu Dhabi,False,21,5.218,3,4.0,4.0,4.0,4,3,3,3,21.111920275967805
NOR,McLaren,49.0,108.028,3.0,MEDIUM,1.0,9.0,2021,Abu Dhabi,False,21,5.218,3,4.0,4.0,4.0,4,3,3,3,20.70295132234573
HAM,Mercedes,15.0,108.75500000000001,2.0,HARD,2.0,2.0,2021,Abu Dhabi,False,21,5.218,3,4.0,4.0,4.0,4,3,3,3,20.84227673438099
MSC,Haas F1 Team,11.0,110.46100000000001,2.0,HARD,1.0,19.0,2021,Abu Dhabi,False,21,5.218,3,4.0,4.0,4.0,4,3,3,3,21.169221924108857
MSC,Haas F1 Team,53.0,131.60500000000002,3.0,SOFT,4.0,15.0,2021,Abu Dhabi,False,21,5.218,3,4.0,4.0,4.0,4,3,3,3,25.22134917592948
VET,Aston Martin,24.0,110.21900000000001,2.0,HARD,1.0,16.0,2021,Abu Dhabi,False,21,5.218,3,4.0,4.0,4.0,4,3,3,3,21.122844001533156
SAI,Ferrari,20.0,110.42800000000001,2.0,HARD,1.0,8.0,2021,Abu Dhabi,False,21,5.218,3,4.0,4.0,4.0,4,3,3,3,21.162897661939443
LAT,Williams,29.0,109.78,2.0,HARD,1.0,17.0,2021,Abu Dhabi,False,21,5.218,3,4.0,4.0,4.0,4,3,3,3,21.03871215024914
RAI,Alfa Romeo,22.0,110.72200000000001,2.0,HARD,1.0,18.0,2021,Abu Dhabi,False,21,5.218,3,4.0,4.0,4.0,4,3,3,3,21.219241088539672
BOT,Mercedes,31.0,110.242,2.0,HARD,2.0,9.0,2021,Abu Dhabi,False,21,5.218,3,4.0,4.0,4.0,4,3,3,3,21.127251820620927
GIO,Alfa Romeo,18.0,111.39500000000001,2.0,HARD,1.0,18.0,2021,Abu Dhabi,False,21,5.218,3,4.0,4.0,4.0,4,3,3,3,21.348217707934076
PER,Red Bull Racing,27.0,,2.0,HARD,1.0,4.0,2021,Monza,False,31,5.793,3,3.0,4.0,3.0,2,2,1,3,
ALO,Alpine,26.0,134.49,2.0,HARD,1.0,11.0,2021,Monza,False,31,5.793,3,3.0,4.0,3.0,2,2,1,3,23.215950284826516
LEC,Ferrari,27.0,,2.0,HARD,1.0,2.0,2021,Monza,False,31,5.793,3,3.0,4.0,3.0,2,2,1,3,
STR,Aston Martin,26.0,134.773,2.0,HARD,3.0,10.0,2021,Monza,False,31,5.793,3,3.0,4.0,3.0,2,2,1,3,23.264802347660968
RIC,McLaren,23.0,105.539,2.0,HARD,1.0,7.0,2021,Monza,False,31,5.793,3,3.0,4.0,3.0,2,2,1,3,18.218366994648715
OCO,Alpine,27.0,142.102,2.0,HARD,1.0,11.0,2021,Monza,False,31,5.793,3,3.0,4.0,3.0,2,2,1,3,24.529949939582256
VER,Red Bull Racing,24.0,114.069,2.0,HARD,1.0,9.0,2021,Monza,False,31,5.793,3,3.0,4.0,3.0,2,2,1,3,19.69083376488866
NOR,McLaren,25.0,106.15100000000001,2.0,HARD,1.0,7.0,2021,Monza,False,31,5.793,3,3.0,4.0,3.0,2,2,1,3,18.32401173830485
MSC,Haas F1 Team,24.0,107.80900000000001,2.0,HARD,1.0,18.0,2021,Monza,False,31,5.793,3,3.0,4.0,3.0,2,2,1,3,18.6102192301053
VET,Aston Martin,23.0,109.176,2.0,HARD,3.0,15.0,2021,Monza,False,31,5.793,3,3.0,4.0,3.0,2,2,1,3,18.846193682030037
VET,Aston Martin,27.0,135.317,3.0,MEDIUM,1.0,14.0,2021,Monza,False,31,5.793,3,3.0,4.0,3.0,2,2,1,3,23.358708786466426
SAI,Ferrari,27.0,,2.0,HARD,1.0,5.0,2021,Monza,False,31,5.793,3,3.0,4.0,3.0,2,2,1,3,
LAT,Williams,24.0,106.19200000000001,2.0,HARD,1.0,14.0,2021,Monza,False,31,5.793,3,3.0,4.0,3.0,2,2,1,3,18.33108924564129
RUS,Williams,27.0,135.424,2.0,HARD,1.0,9.0,2021,Monza,False,31,5.793,3,3.0,4.0,3.0,2,2,1,3,23.377179354393235
BOT,Mercedes,27.0,,2.0,MEDIUM,1.0,6.0,2021,Monza,False,31,5.793,3,3.0,4.0,3.0,2,2,1,3,
KUB,Alfa Romeo,27.0,134.609,2.0,MEDIUM,1.0,12.0,2021,Monza,False,31,5.793,3,3.0,4.0,3.0,2,2,1,3,23.236492318315207
MAZ,Haas F1 Team,25.0,121.885,2.0,SOFT,4.0,18.0,2021,Monza,False,31,5.793,3,3.0,4.0,3.0,2,2,1,3,21.040048334196445
MAZ,Haas F1 Team,29.0,,3.0,HARD,1.0,16.0,2021,Monza,False,31,5.793,3,3.0,4.0,3.0,2,2,1,3,
MAZ,Haas F1 Team,40.0,113.307,4.0,SOFT,1.0,16.0,2021,Monza,False,31,5.793,3,3.0,4.0,3.0,2,2,1,3,19.559295701708958
GIO,Alfa Romeo,2.0,120.85900000000001,2.0,HARD,1.0,19.0,2021,Monza,False,31,5.793,3,3.0,4.0,3.0,2,2,1,3,20.862938028655275
GIO,Alfa Romeo,26.0,138.11100000000002,3.0,MEDIUM,1.0,14.0,2021,Monza,False,31,5.793,3,3.0,4.0,3.0,2,2,1,3,23.841015018125326
GAS,AlphaTauri,14.0,95.301,2.0,MEDIUM,4.0,18.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,17.586455065510243
GAS,AlphaTauri,36.0,93.491,3.0,MEDIUM,6.0,11.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,17.252445100572064
PER,Red Bull Racing,20.0,93.46600000000001,2.0,HARD,1.0,12.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,17.24783170326629
PER,Red Bull Racing,42.0,91.217,3.0,MEDIUM,4.0,7.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,16.83281048163868
ALO,Alpine,24.0,95.01700000000001,2.0,HARD,1.0,7.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,17.53404687211663
LEC,Ferrari,28.0,95.203,2.0,HARD,1.0,13.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,17.568370548071602
STR,Aston Martin,24.0,93.49300000000001,2.0,HARD,1.0,13.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,17.252814172356526
TSU,AlphaTauri,10.0,96.18100000000001,2.0,MEDIUM,1.0,20.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,17.74884665067356
TSU,AlphaTauri,35.0,94.63000000000001,3.0,HARD,1.0,16.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,17.462631481823216
RIC,McLaren,27.0,95.215,2.0,HARD,1.0,15.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,17.570584978778374
OCO,Alpine,25.0,93.212,2.0,HARD,1.0,12.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,17.200959586639602
VER,Red Bull Racing,18.0,92.604,2.0,HARD,1.0,2.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,17.08876176416313
VER,Red Bull Racing,42.0,91.322,3.0,MEDIUM,1.0,2.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,16.85218675032294
VER,Red Bull Racing,56.0,116.876,4.0,SOFT,4.0,2.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,21.56781694039491
NOR,McLaren,26.0,95.241,2.0,HARD,1.0,9.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,17.57538291197638
NOR,McLaren,50.0,92.476,3.0,MEDIUM,1.0,11.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,17.065141169957556
HAM,Mercedes,19.0,94.158,2.0,HARD,1.0,1.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,17.375530540690164
HAM,Mercedes,43.0,92.048,3.0,MEDIUM,1.0,1.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,16.986159808082675
MSC,Haas F1 Team,23.0,96.726,2.0,MEDIUM,3.0,20.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,17.849418711939474
VET,Aston Martin,27.0,93.90400000000001,2.0,MEDIUM,1.0,16.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,17.328658424063484
SAI,Ferrari,28.0,94.76100000000001,2.0,HARD,1.0,10.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,17.486805683705484
LAT,Williams,19.0,95.182,2.0,HARD,1.0,20.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,17.56449529433475
RUS,Williams,18.0,94.94500000000001,2.0,HARD,1.0,20.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,17.520760287875994
RUS,Williams,50.0,93.92500000000001,3.0,SOFT,4.0,18.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,17.332533677800335
RAI,Alfa Romeo,11.0,94.528,2.0,MEDIUM,1.0,20.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,17.44380882081565
RAI,Alfa Romeo,31.0,95.51,3.0,HARD,1.0,19.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,17.625023066986532
BOT,Mercedes,34.0,95.5,2.0,HARD,1.0,14.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,17.62317770806422
MAZ,Haas F1 Team,32.0,101.988,2.0,SOFT,4.0,20.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,18.8204465768592
GIO,Alfa Romeo,16.0,94.557,2.0,MEDIUM,1.0,20.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,17.44916036169035
GIO,Alfa Romeo,33.0,94.244,3.0,MEDIUM,1.0,19.0,2021,Qatar,False,20,5.419,3,3.0,3.0,4.0,3,5,4,5,17.391400627422033
GAS,AlphaTauri,14.0,,2.0,HARD,1.0,7.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,
GAS,AlphaTauri,16.0,,3.0,HARD,3.0,6.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,
PER,Red Bull Racing,11.0,,2.0,HARD,1.0,8.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,
PER,Red Bull Racing,14.0,,3.0,MEDIUM,1.0,8.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,
ALO,Alpine,11.0,,2.0,HARD,1.0,15.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,
ALO,Alpine,14.0,,3.0,HARD,4.0,15.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,
ALO,Alpine,16.0,,4.0,HARD,6.0,13.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,
ALO,Alpine,45.0,112.878,5.0,SOFT,1.0,13.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,18.282798833819243
LEC,Ferrari,11.0,,2.0,HARD,1.0,6.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,
LEC,Ferrari,14.0,,3.0,HARD,4.0,6.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,
LEC,Ferrari,16.0,,4.0,HARD,6.0,7.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,
STR,Aston Martin,10.0,147.675,2.0,HARD,2.0,19.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,23.91885325558795
STR,Aston Martin,14.0,,3.0,HARD,6.0,18.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,
STR,Aston Martin,16.0,,4.0,MEDIUM,1.0,14.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,
TSU,AlphaTauri,14.0,,2.0,HARD,1.0,11.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,
TSU,AlphaTauri,16.0,,3.0,MEDIUM,3.0,12.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,
TSU,AlphaTauri,24.0,121.649,4.0,HARD,3.0,16.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,19.70343375445416
RIC,McLaren,14.0,,2.0,MEDIUM,1.0,5.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,
RIC,McLaren,16.0,,3.0,MEDIUM,3.0,4.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,
OCO,Alpine,14.0,,2.0,HARD,1.0,4.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,
OCO,Alpine,16.0,,3.0,HARD,3.0,1.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,
VER,Red Bull Racing,14.0,,2.0,HARD,1.0,1.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,
VER,Red Bull Racing,16.0,,3.0,MEDIUM,1.0,3.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,
NOR,McLaren,11.0,,2.0,HARD,1.0,14.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,
NOR,McLaren,14.0,,3.0,HARD,4.0,14.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,
NOR,McLaren,16.0,,4.0,HARD,6.0,16.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,
HAM,Mercedes,11.0,,2.0,HARD,1.0,2.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,
HAM,Mercedes,14.0,,3.0,HARD,4.0,2.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,
HAM,Mercedes,16.0,,4.0,HARD,6.0,2.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,
VET,Aston Martin,14.0,,2.0,MEDIUM,1.0,13.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,
VET,Aston Martin,16.0,,3.0,MEDIUM,1.0,10.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,
SAI,Ferrari,14.0,,2.0,MEDIUM,4.0,9.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,
SAI,Ferrari,16.0,,3.0,MEDIUM,6.0,9.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,
LAT,Williams,11.0,,2.0,HARD,1.0,19.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,
LAT,Williams,14.0,,3.0,MEDIUM,1.0,19.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,
LAT,Williams,16.0,,4.0,HARD,4.0,15.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,
RUS,Williams,10.0,140.006,2.0,HARD,1.0,18.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,22.676708778749592
RUS,Williams,14.0,,3.0,HARD,5.0,17.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,
RAI,Alfa Romeo,14.0,,2.0,HARD,1.0,12.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,
RAI,Alfa Romeo,16.0,,3.0,HARD,3.0,11.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,
RAI,Alfa Romeo,27.0,139.18200000000002,4.0,MEDIUM,6.0,15.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,22.543245869776484
BOT,Mercedes,11.0,,2.0,HARD,1.0,3.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,
BOT,Mercedes,14.0,,3.0,HARD,4.0,3.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,
BOT,Mercedes,16.0,,4.0,MEDIUM,1.0,5.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,
MAZ,Haas F1 Team,14.0,,2.0,HARD,1.0,16.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,
GIO,Alfa Romeo,14.0,,2.0,HARD,1.0,10.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,
GIO,Alfa Romeo,16.0,,3.0,HARD,3.0,8.0,2021,Saudi Arabia,False,1,6.174,2,2.0,2.0,4.0,3,3,2,3,
VER,Red Bull Racing,15.0,117.409,2.0,SOFT,1.0,4.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,21.69419807834442
VER,Red Bull Racing,31.0,117.239,3.0,MEDIUM,1.0,4.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,21.66278640059128
VER,Red Bull Racing,44.0,117.242,4.0,SOFT,4.0,3.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,21.663340724316335
GAS,AlphaTauri,15.0,121.397,2.0,MEDIUM,1.0,12.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.43107908351811
GAS,AlphaTauri,33.0,120.808,3.0,HARD,1.0,10.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.322246858832226
PER,Red Bull Racing,16.0,118.858,2.0,MEDIUM,1.0,4.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,21.961936437546196
PER,Red Bull Racing,34.0,117.05600000000001,3.0,SOFT,4.0,4.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,21.6289726533629
PER,Red Bull Racing,44.0,116.521,4.0,SOFT,4.0,5.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,21.530118255728013
ALO,Alpine,12.0,120.05300000000001,2.0,MEDIUM,1.0,20.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.182742054693275
ALO,Alpine,26.0,120.92200000000001,3.0,HARD,1.0,14.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.343311160384335
ALO,Alpine,43.0,117.36600000000001,4.0,SOFT,1.0,14.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,21.686252771618626
LEC,Ferrari,16.0,117.66000000000001,2.0,SOFT,4.0,1.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,21.74057649667406
LEC,Ferrari,32.0,116.325,3.0,MEDIUM,1.0,3.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,21.493902439024392
LEC,Ferrari,47.0,,4.0,SOFT,4.0,1.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,
STR,Aston Martin,19.0,120.65100000000001,2.0,SOFT,1.0,19.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.293237250554327
STR,Aston Martin,39.0,121.51400000000001,3.0,MEDIUM,1.0,16.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.452697708795274
STR,Aston Martin,46.0,149.264,4.0,SOFT,1.0,15.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,27.58019216555802
MAG,Haas F1 Team,15.0,119.76400000000001,2.0,SOFT,4.0,9.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.129342202512937
MAG,Haas F1 Team,35.0,120.37500000000001,3.0,MEDIUM,1.0,10.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.242239467849227
MAG,Haas F1 Team,47.0,127.721,4.0,SOFT,4.0,7.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,23.59959349593496
TSU,AlphaTauri,16.0,121.989,2.0,MEDIUM,1.0,14.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.54046563192905
TSU,AlphaTauri,30.0,119.21000000000001,3.0,SOFT,1.0,14.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.026977087952698
TSU,AlphaTauri,45.0,147.999,4.0,SOFT,4.0,12.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,27.346452328159646
ALB,Williams,14.0,121.075,2.0,MEDIUM,1.0,20.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.371581670362158
ALB,Williams,36.0,123.311,3.0,MEDIUM,3.0,18.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.784737620103474
ALB,Williams,47.0,141.354,4.0,SOFT,4.0,15.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,26.118625277161865
ZHO,Alfa Romeo,16.0,121.72200000000001,2.0,MEDIUM,1.0,18.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.491130820399114
ZHO,Alfa Romeo,38.0,120.031,3.0,MEDIUM,1.0,13.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.17867701404287
ZHO,Alfa Romeo,46.0,,4.0,SOFT,4.0,13.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,
HUL,Aston Martin,20.0,123.71100000000001,2.0,SOFT,1.0,20.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.85864745011087
HUL,Aston Martin,38.0,122.36800000000001,3.0,MEDIUM,1.0,20.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.610495195861052
HUL,Aston Martin,45.0,148.352,4.0,SOFT,1.0,19.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,27.41167775314117
RIC,McLaren,18.0,120.05600000000001,2.0,SOFT,1.0,20.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.183296378418333
RIC,McLaren,34.0,122.85000000000001,3.0,HARD,1.0,19.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.69955654101996
RIC,McLaren,45.0,148.703,4.0,SOFT,1.0,18.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,27.476533628972653
OCO,Alpine,15.0,125.63400000000001,2.0,MEDIUM,1.0,16.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,23.2139689578714
OCO,Alpine,31.0,120.82400000000001,3.0,HARD,1.0,13.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.325203252032523
OCO,Alpine,44.0,116.78,4.0,SOFT,4.0,12.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,21.577974870657798
NOR,McLaren,25.0,122.14500000000001,2.0,HARD,1.0,20.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.56929046563193
NOR,McLaren,42.0,120.71300000000001,3.0,SOFT,1.0,19.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.304693274205473
NOR,McLaren,46.0,143.74800000000002,4.0,SOFT,5.0,17.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,26.560975609756103
HAM,Mercedes,12.0,123.697,2.0,HARD,2.0,12.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.856060606060606
HAM,Mercedes,28.0,121.27600000000001,3.0,MEDIUM,1.0,8.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.408721359940873
HAM,Mercedes,45.0,131.741,4.0,SOFT,4.0,6.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,24.34238728750924
MSC,Haas F1 Team,13.0,119.46900000000001,2.0,MEDIUM,1.0,20.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.074833702882486
MSC,Haas F1 Team,36.0,118.50000000000001,3.0,SOFT,3.0,15.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,21.89578713968958
SAI,Ferrari,15.0,118.32700000000001,2.0,SOFT,1.0,5.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,21.863821138211385
SAI,Ferrari,34.0,117.10100000000001,3.0,MEDIUM,1.0,3.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,21.637287509238732
SAI,Ferrari,45.0,123.686,4.0,SOFT,4.0,3.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.854028085735404
LAT,Williams,15.0,118.534,2.0,SOFT,1.0,20.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,21.902069475240207
LAT,Williams,33.0,123.32000000000001,3.0,MEDIUM,1.0,20.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.786400591278642
LAT,Williams,46.0,138.30100000000002,4.0,SOFT,4.0,18.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,25.554508499630455
RUS,Mercedes,16.0,122.37,2.0,HARD,2.0,6.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.61086474501109
RUS,Mercedes,34.0,119.638,3.0,MEDIUM,1.0,7.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,22.10606060606061
RUS,Mercedes,46.0,,4.0,SOFT,3.0,6.0,2022,Bahrain,False,0,5.412,5,4.0,4.0,4.0,3,3,3,3,
