,Driver,Stint,Compound,GP,Year,StintLength
1614,MAG,1.0,HARD,China,2023,27
1615,MAG,1.0,HARD,Imola,2023,10
1616,MAG,1.0,HARD,Monaco,2023,49
1617,MAG,1.0,HARD,Monza,2023,10
1618,MAG,1.0,HARD,Saudi Arabia,2020,26
1619,MAG,1.0,HARD,Saudi Arabia,2022,30
1620,MAG,1.0,MEDIUM,Abu Dhabi,2019,19
1621,MAG,1.0,MEDIUM,Abu Dhabi,2023,4
1622,MAG,1.0,MEDIUM,Austin,2019,17
1623,MAG,1.0,MEDIUM,Austin,2020,18
1624,MAG,1.0,MEDIUM,Austin,2023,9
1625,MAG,1.0,MEDIUM,Australia,2020,18
1626,MAG,1.0,MEDIUM,Australia,2023,3
1627,MAG,1.0,MEDIUM,Austria,2020,18
1628,MAG,1.0,MEDIUM,Austria,2022,13
1629,MAG,1.0,MEDIUM,Azerbaijan,2020,18
1630,MAG,1.0,MEDIUM,Azerbaijan,2022,7
1631,MAG,1.0,MEDIUM,Azerbaijan,2023,8
1632,MAG,1.0,MEDIUM,Belgium,2020,8
1633,MAG,1.0,MEDIUM,Belgium,2022,6
1634,MAG,1.0,MEDIUM,Canada,2022,5
1635,MAG,1.0,MEDIUM,China,2020,14
1636,MAG,1.0,MEDIUM,China,2022,5
1637,MAG,1.0,MEDIUM,Great Britain,2020,1
1638,MAG,1.0,MEDIUM,Great Britain,2023,30
1639,MAG,1.0,MEDIUM,Hungary,2019,36
1640,MAG,1.0,MEDIUM,Hungary,2022,4
1641,MAG,1.0,MEDIUM,Hungary,2023,13
1642,MAG,1.0,MEDIUM,Imola,2020,25
1643,MAG,1.0,MEDIUM,Japan,2019,13
1644,MAG,1.0,MEDIUM,Japan,2023,7
1645,MAG,1.0,MEDIUM,Mexico,2019,25
1646,MAG,1.0,MEDIUM,Mexico,2022,37
1647,MAG,1.0,MEDIUM,Mexico,2023,21
1648,MAG,1.0,MEDIUM,Miami,2019,25
1649,MAG,1.0,MEDIUM,Miami,2022,10
1650,MAG,1.0,MEDIUM,Miami,2023,12
1651,MAG,1.0,MEDIUM,Monza,2022,22
1652,MAG,1.0,MEDIUM,Netherlands,2022,11
1653,MAG,1.0,MEDIUM,Qatar,2020,18
1654,MAG,1.0,MEDIUM,Qatar,2022,13
1655,MAG,1.0,MEDIUM,Saudi Arabia,2023,7
1656,MAG,1.0,MEDIUM,Singapore,2019,7
1657,MAG,1.0,MEDIUM,Singapore,2023,18
1658,MAG,1.0,SOFT,Australia,2019,12
1659,MAG,1.0,SOFT,Austria,2019,9
1660,MAG,1.0,SOFT,Azerbaijan,2019,4
1661,MAG,1.0,SOFT,Bahrain,2019,10
1662,MAG,1.0,SOFT,Bahrain,2022,13
1663,MAG,1.0,SOFT,Belgium,2019,21
1664,MAG,1.0,SOFT,Belgium,2023,3
1665,MAG,1.0,SOFT,Brazil,2019,22
1666,MAG,1.0,SOFT,Canada,2020,4
1667,MAG,1.0,SOFT,China,2019,6
1668,MAG,1.0,SOFT,Imola,2019,18
1669,MAG,1.0,SOFT,Japan,2020,26
1670,MAG,1.0,SOFT,Mexico,2020,4
1671,MAG,1.0,SOFT,Miami,2020,26
1672,MAG,1.0,SOFT,Monaco,2019,8
1673,MAG,1.0,SOFT,Monza,2019,18
1674,MAG,1.0,SOFT,Netherlands,2019,12
1675,MAG,1.0,SOFT,Netherlands,2020,10
1676,MAG,1.0,SOFT,Qatar,2019,9
1677,MAG,1.0,SOFT,Saudi Arabia,2019,12
1678,MAG,1.0,SOFT,Spain,2019,21
1679,MAG,1.0,SOFT,Spain,2020,26
1680,MAG,1.0,SOFT,Spain,2023,8
1681,MAG,2.0,HARD,Abu Dhabi,2019,33
1682,MAG,2.0,HARD,Abu Dhabi,2023,16
1683,MAG,2.0,HARD,Austin,2019,21
1684,MAG,2.0,HARD,Austin,2023,18
1685,MAG,2.0,HARD,Azerbaijan,2022,21
1686,MAG,2.0,HARD,Azerbaijan,2023,38
1687,MAG,2.0,HARD,Bahrain,2023,13
1688,MAG,2.0,HARD,Belgium,2020,20
1689,MAG,2.0,HARD,Belgium,2022,15
1690,MAG,2.0,HARD,Canada,2022,52
1691,MAG,2.0,HARD,China,2019,22
1692,MAG,2.0,HARD,China,2020,31
1693,MAG,2.0,HARD,China,2022,52
1694,MAG,2.0,HARD,Great Britain,2019,3
1695,MAG,2.0,HARD,Hungary,2020,61
1696,MAG,2.0,HARD,Hungary,2022,27
1697,MAG,2.0,HARD,Hungary,2023,26
1698,MAG,2.0,HARD,Imola,2020,17
1699,MAG,2.0,HARD,Japan,2019,27
1700,MAG,2.0,HARD,Japan,2023,18
1701,MAG,2.0,HARD,Mexico,2019,40
1702,MAG,2.0,HARD,Mexico,2023,7
1703,MAG,2.0,HARD,Miami,2019,40
1704,MAG,2.0,HARD,Miami,2022,26
1705,MAG,2.0,HARD,Miami,2023,42
1706,MAG,2.0,HARD,Monaco,2020,15
1707,MAG,2.0,HARD,Monza,2020,15
1708,MAG,2.0,HARD,Monza,2022,20
1709,MAG,2.0,HARD,Saudi Arabia,2023,37
1710,MAG,2.0,HARD,Singapore,2019,18
1711,MAG,2.0,HARD,Singapore,2020,61
1712,MAG,2.0,HARD,Singapore,2023,19
1713,MAG,2.0,MEDIUM,Abu Dhabi,2020,14
1714,MAG,2.0,MEDIUM,Abu Dhabi,2022,28
1715,MAG,2.0,MEDIUM,Austin,2022,31
1716,MAG,2.0,MEDIUM,Australia,2019,43
1717,MAG,2.0,MEDIUM,Australia,2022,17
1718,MAG,2.0,MEDIUM,Azerbaijan,2019,30
1719,MAG,2.0,MEDIUM,Bahrain,2019,26
1720,MAG,2.0,MEDIUM,Belgium,2019,17
1721,MAG,2.0,MEDIUM,Belgium,2023,19
1722,MAG,2.0,MEDIUM,Brazil,2019,24
1723,MAG,2.0,MEDIUM,Canada,2019,29
1724,MAG,2.0,MEDIUM,Canada,2023,16
1725,MAG,2.0,MEDIUM,China,2023,16
1726,MAG,2.0,MEDIUM,Great Britain,2022,19
1727,MAG,2.0,MEDIUM,Imola,2019,10
1728,MAG,2.0,MEDIUM,Imola,2022,43
1729,MAG,2.0,MEDIUM,Imola,2023,19
1730,MAG,2.0,MEDIUM,Japan,2020,36
1731,MAG,2.0,MEDIUM,Miami,2020,36
1732,MAG,2.0,MEDIUM,Monaco,2019,61
1733,MAG,2.0,MEDIUM,Monza,2019,10
1734,MAG,2.0,MEDIUM,Monza,2023,19
1735,MAG,2.0,MEDIUM,Netherlands,2019,43
1736,MAG,2.0,MEDIUM,Netherlands,2020,17
1737,MAG,2.0,MEDIUM,Netherlands,2022,18
1738,MAG,2.0,MEDIUM,Qatar,2023,15
1739,MAG,2.0,MEDIUM,Saudi Arabia,2019,43
1740,MAG,2.0,MEDIUM,Saudi Arabia,2020,14
1741,MAG,2.0,MEDIUM,Saudi Arabia,2022,10
1742,MAG,2.0,MEDIUM,Spain,2019,20
1743,MAG,2.0,MEDIUM,Spain,2020,36
1744,MAG,2.0,MEDIUM,Spain,2022,26
1745,MAG,2.0,MEDIUM,Spain,2023,12
1746,MAG,2.0,SOFT,Bahrain,2022,19
1747,MAG,2.0,SOFT,Hungary,2019,30
1748,MAG,2.0,SOFT,Mexico,2022,30
1749,MAG,3.0,HARD,Abu Dhabi,2023,34
1750,MAG,3.0,HARD,Australia,2023,40
1751,MAG,3.0,HARD,Austria,2019,47
1752,MAG,3.0,HARD,Austria,2022,49
1753,MAG,3.0,HARD,Austria,2023,28
1754,MAG,3.0,HARD,Bahrain,2020,18
1755,MAG,3.0,HARD,Brazil,2020,18
1756,MAG,3.0,HARD,Hungary,2023,27
1757,MAG,3.0,HARD,Japan,2023,20
1758,MAG,3.0,HARD,Netherlands,2022,10
1759,MAG,3.0,HARD,Qatar,2019,47
1760,MAG,3.0,HARD,Qatar,2022,49
1761,MAG,3.0,HARD,Qatar,2023,17
1762,MAG,3.0,HARD,Spain,2022,34
1763,MAG,3.0,HARD,Spain,2023,16
1764,MAG,3.0,MEDIUM,Abu Dhabi,2020,6
1765,MAG,3.0,MEDIUM,Austin,2023,25
1766,MAG,3.0,MEDIUM,Bahrain,2022,9
1767,MAG,3.0,MEDIUM,Belgium,2022,15
1768,MAG,3.0,MEDIUM,Belgium,2023,18
1769,MAG,3.0,MEDIUM,Canada,2023,15
1770,MAG,3.0,MEDIUM,China,2019,21
1771,MAG,3.0,MEDIUM,China,2023,15
1772,MAG,3.0,MEDIUM,Great Britain,2022,25
1773,MAG,3.0,MEDIUM,Hungary,2022,30
1774,MAG,3.0,MEDIUM,Imola,2023,16
1775,MAG,3.0,MEDIUM,Miami,2022,10
1776,MAG,3.0,MEDIUM,Monza,2023,16
1777,MAG,3.0,MEDIUM,Netherlands,2020,20
1778,MAG,3.0,MEDIUM,Saudi Arabia,2020,6
1779,MAG,3.0,MEDIUM,Singapore,2022,19
1780,MAG,3.0,SOFT,Austin,2019,11
1781,MAG,3.0,SOFT,Azerbaijan,2019,10
1782,MAG,3.0,SOFT,Bahrain,2019,14
1783,MAG,3.0,SOFT,Bahrain,2023,9
1784,MAG,3.0,SOFT,Belgium,2020,8
1785,MAG,3.0,SOFT,Brazil,2019,8
1786,MAG,3.0,SOFT,Imola,2019,7
1787,MAG,3.0,SOFT,Japan,2019,4
1788,MAG,3.0,SOFT,Monza,2019,7
1789,MAG,3.0,SOFT,Monza,2022,1
1790,MAG,3.0,SOFT,Netherlands,2023,19
1791,MAG,3.0,SOFT,Singapore,2019,2
1792,MAG,3.0,SOFT,Singapore,2023,18
1793,MAG,3.0,SOFT,Spain,2019,14
1794,MAG,4.0,HARD,Austria,2023,35
1795,MAG,4.0,HARD,Bahrain,2020,24
1796,MAG,4.0,HARD,Brazil,2020,24
1797,MAG,4.0,HARD,Qatar,2023,16
1798,MAG,4.0,MEDIUM,Netherlands,2023,23
1799,MAG,4.0,MEDIUM,Spain,2023,22
1800,MAG,4.0,SOFT,Austria,2019,6
1801,MAG,4.0,SOFT,Bahrain,2022,7
1802,MAG,4.0,SOFT,Bahrain,2023,15
1803,MAG,4.0,SOFT,Hungary,2022,1
1804,MAG,4.0,SOFT,Netherlands,2022,6
1805,MAG,4.0,SOFT,Qatar,2019,6
1806,MAG,5.0,SOFT,Netherlands,2022,14
1807,NOR,1.0,HARD,Canada,2022,15
1808,NOR,1.0,HARD,China,2022,15
1809,NOR,1.0,MEDIUM,Abu Dhabi,2022,14
1810,NOR,1.0,MEDIUM,Abu Dhabi,2023,14
1811,NOR,1.0,MEDIUM,Austin,2021,9
1812,NOR,1.0,MEDIUM,Austin,2022,14
1813,NOR,1.0,MEDIUM,Austin,2023,17
1814,NOR,1.0,MEDIUM,Australia,2022,14
1815,NOR,1.0,MEDIUM,Australia,2023,3
1816,NOR,1.0,MEDIUM,Austria,2022,12
1817,NOR,1.0,MEDIUM,Azerbaijan,2022,16
1818,NOR,1.0,MEDIUM,Azerbaijan,2023,8
1819,NOR,1.0,MEDIUM,Bahrain,2022,22
1820,NOR,1.0,MEDIUM,Belgium,2022,8
1821,NOR,1.0,MEDIUM,Belgium,2023,4
1822,NOR,1.0,MEDIUM,Canada,2023,9
1823,NOR,1.0,MEDIUM,China,2021,26
1824,NOR,1.0,MEDIUM,China,2023,9
1825,NOR,1.0,MEDIUM,Great Britain,2023,32
1826,NOR,1.0,MEDIUM,Hungary,2023,16
1827,NOR,1.0,MEDIUM,Imola,2019,21
1828,NOR,1.0,MEDIUM,Imola,2023,22
1829,NOR,1.0,MEDIUM,Japan,2023,12
1830,NOR,1.0,MEDIUM,Mexico,2021,40
1831,NOR,1.0,MEDIUM,Mexico,2022,30
1832,NOR,1.0,MEDIUM,Miami,2022,17
1833,NOR,1.0,MEDIUM,Monaco,2019,38
1834,NOR,1.0,MEDIUM,Monaco,2023,48
1835,NOR,1.0,MEDIUM,Monza,2019,21
1836,NOR,1.0,MEDIUM,Monza,2021,22
1837,NOR,1.0,MEDIUM,Monza,2022,32
1838,NOR,1.0,MEDIUM,Monza,2023,22
1839,NOR,1.0,MEDIUM,Netherlands,2021,38
1840,NOR,1.0,MEDIUM,Netherlands,2022,15
1841,NOR,1.0,MEDIUM,Qatar,2022,12
1842,NOR,1.0,MEDIUM,Qatar,2023,6
1843,NOR,1.0,MEDIUM,Saudi Arabia,2022,14
1844,NOR,1.0,MEDIUM,Singapore,2023,18
1845,NOR,1.0,SOFT,Abu Dhabi,2019,7
1846,NOR,1.0,SOFT,Abu Dhabi,2020,9
1847,NOR,1.0,SOFT,Abu Dhabi,2021,16
1848,NOR,1.0,SOFT,Austin,2019,18
1849,NOR,1.0,SOFT,Austin,2020,19
1850,NOR,1.0,SOFT,Australia,2019,13
1851,NOR,1.0,SOFT,Australia,2020,19
1852,NOR,1.0,SOFT,Australia,2021,29
1853,NOR,1.0,SOFT,Austria,2019,23
1854,NOR,1.0,SOFT,Austria,2020,19
1855,NOR,1.0,SOFT,Austria,2021,29
1856,NOR,1.0,SOFT,Azerbaijan,2019,7
1857,NOR,1.0,SOFT,Azerbaijan,2020,19
1858,NOR,1.0,SOFT,Azerbaijan,2021,6
1859,NOR,1.0,SOFT,Bahrain,2019,9
1860,NOR,1.0,SOFT,Bahrain,2021,7
1861,NOR,1.0,SOFT,Bahrain,2023,7
1862,NOR,1.0,SOFT,Belgium,2019,15
1863,NOR,1.0,SOFT,Belgium,2020,8
1864,NOR,1.0,SOFT,Brazil,2019,25
1865,NOR,1.0,SOFT,Brazil,2022,17
1866,NOR,1.0,SOFT,Canada,2019,6
1867,NOR,1.0,SOFT,Canada,2021,17
1868,NOR,1.0,SOFT,Great Britain,2019,12
1869,NOR,1.0,SOFT,Great Britain,2020,6
1870,NOR,1.0,SOFT,Hungary,2019,27
1871,NOR,1.0,SOFT,Hungary,2022,10
1872,NOR,1.0,SOFT,Imola,2020,11
1873,NOR,1.0,SOFT,Japan,2019,4
1874,NOR,1.0,SOFT,Japan,2020,19
1875,NOR,1.0,SOFT,Japan,2021,17
1876,NOR,1.0,SOFT,Mexico,2019,10
1877,NOR,1.0,SOFT,Mexico,2023,9
1878,NOR,1.0,SOFT,Miami,2019,10
1879,NOR,1.0,SOFT,Miami,2020,19
1880,NOR,1.0,SOFT,Miami,2023,3
1881,NOR,1.0,SOFT,Monaco,2020,19
1882,NOR,1.0,SOFT,Monaco,2021,28
1883,NOR,1.0,SOFT,Monza,2020,19
1884,NOR,1.0,SOFT,Netherlands,2019,13
1885,NOR,1.0,SOFT,Netherlands,2020,27
1886,NOR,1.0,SOFT,Qatar,2019,23
1887,NOR,1.0,SOFT,Qatar,2020,19
1888,NOR,1.0,SOFT,Qatar,2021,23
1889,NOR,1.0,SOFT,Saudi Arabia,2019,13
1890,NOR,1.0,SOFT,Saudi Arabia,2020,9
1891,NOR,1.0,SOFT,Saudi Arabia,2021,8
1892,NOR,1.0,SOFT,Singapore,2019,18
1893,NOR,1.0,SOFT,Spain,2019,24
1894,NOR,1.0,SOFT,Spain,2020,19
1895,NOR,1.0,SOFT,Spain,2021,17
1896,NOR,1.0,SOFT,Spain,2022,10
1897,NOR,2.0,HARD,Abu Dhabi,2019,45
1898,NOR,2.0,HARD,Abu Dhabi,2020,42
1899,NOR,2.0,HARD,Abu Dhabi,2021,27
1900,NOR,2.0,HARD,Abu Dhabi,2022,26
1901,NOR,2.0,HARD,Abu Dhabi,2023,18
1902,NOR,2.0,HARD,Austin,2019,22
1903,NOR,2.0,HARD,Austin,2020,20
1904,NOR,2.0,HARD,Austin,2021,18
1905,NOR,2.0,HARD,Austin,2022,11
1906,NOR,2.0,HARD,Austin,2023,16
1907,NOR,2.0,HARD,Australia,2019,41
1908,NOR,2.0,HARD,Australia,2020,20
1909,NOR,2.0,HARD,Australia,2021,38
1910,NOR,2.0,HARD,Australia,2022,31
1911,NOR,2.0,HARD,Australia,2023,41
1912,NOR,2.0,HARD,Austria,2020,20
1913,NOR,2.0,HARD,Austria,2021,38
1914,NOR,2.0,HARD,Azerbaijan,2020,20
1915,NOR,2.0,HARD,Azerbaijan,2021,32
1916,NOR,2.0,HARD,Azerbaijan,2022,28
1917,NOR,2.0,HARD,Azerbaijan,2023,38
1918,NOR,2.0,HARD,Bahrain,2022,16
1919,NOR,2.0,HARD,Bahrain,2023,6
1920,NOR,2.0,HARD,Belgium,2020,30
1921,NOR,2.0,HARD,Belgium,2022,15
1922,NOR,2.0,HARD,Belgium,2023,11
1923,NOR,2.0,HARD,Brazil,2019,24
1924,NOR,2.0,HARD,Brazil,2021,2
1925,NOR,2.0,HARD,Canada,2022,21
1926,NOR,2.0,HARD,Canada,2023,18
1927,NOR,2.0,HARD,China,2019,14
1928,NOR,2.0,HARD,China,2020,33
1929,NOR,2.0,HARD,China,2021,18
1930,NOR,2.0,HARD,China,2022,21
1931,NOR,2.0,HARD,China,2023,18
1932,NOR,2.0,HARD,Great Britain,2020,34
1933,NOR,2.0,HARD,Great Britain,2023,14
1934,NOR,2.0,HARD,Hungary,2019,40
1935,NOR,2.0,HARD,Hungary,2023,26
1936,NOR,2.0,HARD,Imola,2019,26
1937,NOR,2.0,HARD,Imola,2023,28
1938,NOR,2.0,HARD,Japan,2023,18
1939,NOR,2.0,HARD,Mexico,2019,34
1940,NOR,2.0,HARD,Mexico,2021,25
1941,NOR,2.0,HARD,Mexico,2022,37
1942,NOR,2.0,HARD,Mexico,2023,20
1943,NOR,2.0,HARD,Miami,2019,34
1944,NOR,2.0,HARD,Miami,2022,20
1945,NOR,2.0,HARD,Miami,2023,52
1946,NOR,2.0,HARD,Monaco,2021,48
1947,NOR,2.0,HARD,Monza,2019,26
1948,NOR,2.0,HARD,Monza,2021,22
1949,NOR,2.0,HARD,Monza,2023,28
1950,NOR,2.0,HARD,Netherlands,2019,41
1951,NOR,2.0,HARD,Netherlands,2021,28
1952,NOR,2.0,HARD,Netherlands,2022,28
1953,NOR,2.0,HARD,Qatar,2020,20
1954,NOR,2.0,HARD,Qatar,2021,22
1955,NOR,2.0,HARD,Saudi Arabia,2019,41
1956,NOR,2.0,HARD,Saudi Arabia,2020,42
1957,NOR,2.0,HARD,Saudi Arabia,2022,27
1958,NOR,2.0,HARD,Saudi Arabia,2023,13
1959,NOR,2.0,HARD,Singapore,2019,29
1960,NOR,2.0,HARD,Singapore,2023,38
1961,NOR,2.0,HARD,Spain,2023,19
1962,NOR,2.0,MEDIUM,Austria,2019,44
1963,NOR,2.0,MEDIUM,Austria,2023,10
1964,NOR,2.0,MEDIUM,Azerbaijan,2019,28
1965,NOR,2.0,MEDIUM,Bahrain,2019,23
1966,NOR,2.0,MEDIUM,Bahrain,2020,10
1967,NOR,2.0,MEDIUM,Bahrain,2021,20
1968,NOR,2.0,MEDIUM,Belgium,2019,23
1969,NOR,2.0,MEDIUM,Brazil,2020,10
1970,NOR,2.0,MEDIUM,Brazil,2022,20
1971,NOR,2.0,MEDIUM,Canada,2021,27
1972,NOR,2.0,MEDIUM,Great Britain,2019,17
1973,NOR,2.0,MEDIUM,Great Britain,2021,17
1974,NOR,2.0,MEDIUM,Great Britain,2022,31
1975,NOR,2.0,MEDIUM,Hungary,2020,27
1976,NOR,2.0,MEDIUM,Hungary,2022,27
1977,NOR,2.0,MEDIUM,Imola,2020,34
1978,NOR,2.0,MEDIUM,Imola,2022,43
1979,NOR,2.0,MEDIUM,Japan,2019,19
1980,NOR,2.0,MEDIUM,Japan,2021,27
1981,NOR,2.0,MEDIUM,Monaco,2020,1
1982,NOR,2.0,MEDIUM,Monza,2020,1
1983,NOR,2.0,MEDIUM,Netherlands,2020,12
1984,NOR,2.0,MEDIUM,Qatar,2019,44
1985,NOR,2.0,MEDIUM,Qatar,2023,12
1986,NOR,2.0,MEDIUM,Singapore,2020,27
1987,NOR,2.0,MEDIUM,Singapore,2022,19
1988,NOR,2.0,MEDIUM,Spain,2019,17
1989,NOR,2.0,MEDIUM,Spain,2021,27
1990,NOR,2.0,MEDIUM,Spain,2022,19
1991,NOR,2.0,SOFT,Japan,2020,22
1992,NOR,2.0,SOFT,Miami,2020,22
1993,NOR,2.0,SOFT,Monaco,2019,31
1994,NOR,2.0,SOFT,Monza,2022,10
1995,NOR,2.0,SOFT,Spain,2020,22
1996,NOR,3.0,HARD,Abu Dhabi,2023,24
1997,NOR,3.0,HARD,Austin,2021,25
1998,NOR,3.0,HARD,Austin,2022,21
1999,NOR,3.0,HARD,Austin,2023,21
2000,NOR,3.0,HARD,Austria,2022,50
2001,NOR,3.0,HARD,Austria,2023,25
2002,NOR,3.0,HARD,Bahrain,2021,22
2003,NOR,3.0,HARD,Canada,2023,35
2004,NOR,3.0,HARD,China,2023,35
2005,NOR,3.0,HARD,Great Britain,2019,16
2006,NOR,3.0,HARD,Great Britain,2021,30
2007,NOR,3.0,HARD,Great Britain,2022,3
2008,NOR,3.0,HARD,Hungary,2020,33
2009,NOR,3.0,HARD,Hungary,2022,23
2010,NOR,3.0,HARD,Japan,2019,26
2011,NOR,3.0,HARD,Japan,2023,16
2012,NOR,3.0,HARD,Qatar,2022,50
2013,NOR,3.0,HARD,Singapore,2020,33
2014,NOR,3.0,MEDIUM,Abu Dhabi,2021,4
2015,NOR,3.0,MEDIUM,Abu Dhabi,2022,15
2016,NOR,3.0,MEDIUM,Austin,2019,13
2017,NOR,3.0,MEDIUM,Bahrain,2020,19
2018,NOR,3.0,MEDIUM,Belgium,2022,14
2019,NOR,3.0,MEDIUM,Brazil,2019,8
2020,NOR,3.0,MEDIUM,Brazil,2020,19
2021,NOR,3.0,MEDIUM,Canada,2022,22
2022,NOR,3.0,MEDIUM,China,2019,16
2023,NOR,3.0,MEDIUM,China,2020,4
2024,NOR,3.0,MEDIUM,China,2022,22
2025,NOR,3.0,MEDIUM,Hungary,2023,25
2026,NOR,3.0,MEDIUM,Japan,2020,20
2027,NOR,3.0,MEDIUM,Miami,2020,20
2028,NOR,3.0,MEDIUM,Monaco,2020,25
2029,NOR,3.0,MEDIUM,Monza,2020,25
2030,NOR,3.0,MEDIUM,Qatar,2021,4
2031,NOR,3.0,MEDIUM,Qatar,2023,16
2032,NOR,3.0,MEDIUM,Saudi Arabia,2023,30
2033,NOR,3.0,MEDIUM,Spain,2020,20
2034,NOR,3.0,MEDIUM,Spain,2023,26
2035,NOR,3.0,SOFT,Azerbaijan,2019,11
2036,NOR,3.0,SOFT,Bahrain,2019,19
2037,NOR,3.0,SOFT,Bahrain,2022,1
2038,NOR,3.0,SOFT,Bahrain,2023,9
2039,NOR,3.0,SOFT,Belgium,2023,26
2040,NOR,3.0,SOFT,Brazil,2022,4
2041,NOR,3.0,SOFT,Brazil,2023,22
2042,NOR,3.0,SOFT,Canada,2020,18
2043,NOR,3.0,SOFT,Canada,2021,13
2044,NOR,3.0,SOFT,Imola,2020,6
2045,NOR,3.0,SOFT,Imola,2021,29
2046,NOR,3.0,SOFT,Japan,2021,13
2047,NOR,3.0,SOFT,Mexico,2020,18
2048,NOR,3.0,SOFT,Miami,2021,29
2049,NOR,3.0,SOFT,Monza,2022,1
2050,NOR,3.0,SOFT,Netherlands,2022,6
2051,NOR,3.0,SOFT,Netherlands,2023,24
2052,NOR,3.0,SOFT,Spain,2021,13
2053,NOR,3.0,SOFT,Spain,2022,17
2054,NOR,4.0,HARD,Austria,2023,29
2055,NOR,4.0,HARD,Bahrain,2020,14
2056,NOR,4.0,HARD,Brazil,2020,14
2057,NOR,4.0,HARD,Monaco,2022,15
2058,NOR,4.0,HARD,Qatar,2023,12
2059,NOR,4.0,HARD,Saudi Arabia,2021,25
2060,NOR,4.0,MEDIUM,Austin,2020,11
2061,NOR,4.0,MEDIUM,Australia,2020,11
2062,NOR,4.0,MEDIUM,Austria,2020,11
2063,NOR,4.0,MEDIUM,Azerbaijan,2020,11
2064,NOR,4.0,MEDIUM,Bahrain,2023,9
2065,NOR,4.0,MEDIUM,Brazil,2023,30
2066,NOR,4.0,MEDIUM,Canada,2020,12
2067,NOR,4.0,MEDIUM,Mexico,2020,12
2068,NOR,4.0,MEDIUM,Mexico,2023,35
2069,NOR,4.0,MEDIUM,Qatar,2020,11
2070,NOR,4.0,SOFT,Azerbaijan,2021,1
2071,NOR,4.0,SOFT,Bahrain,2022,9
2072,NOR,4.0,SOFT,China,2019,14
2073,NOR,4.0,SOFT,Great Britain,2022,10
2074,NOR,4.0,SOFT,Netherlands,2022,12
2075,NOR,4.0,SOFT,Netherlands,2023,16
2076,NOR,4.0,SOFT,Spain,2022,14
2077,NOR,4.0,SOFT,Spain,2023,14
2078,NOR,5.0,HARD,Bahrain,2023,8
2079,NOR,5.0,HARD,Brazil,2021,22
2080,NOR,5.0,MEDIUM,Monaco,2022,12
2081,NOR,5.0,SOFT,Brazil,2023,11
2082,NOR,6.0,HARD,Brazil,2021,32
2083,NOR,6.0,SOFT,Bahrain,2023,6
2084,NOR,6.0,SOFT,Canada,2020,13
2085,NOR,6.0,SOFT,Mexico,2020,13
2086,OCO,1.0,HARD,Austin,2022,16
2087,OCO,1.0,HARD,Azerbaijan,2022,29
2088,OCO,1.0,HARD,Azerbaijan,2023,45
2089,OCO,1.0,HARD,Mexico,2023,29
2090,OCO,1.0,HARD,Miami,2022,38
2091,OCO,1.0,HARD,Miami,2023,38
2092,OCO,1.0,MEDIUM,Abu Dhabi,2020,8
2093,OCO,1.0,MEDIUM,Abu Dhabi,2022,13
2094,OCO,1.0,MEDIUM,Abu Dhabi,2023,14
2095,OCO,1.0,MEDIUM,Austin,2020,18
2096,OCO,1.0,MEDIUM,Austin,2021,2
2097,OCO,1.0,MEDIUM,Austin,2023,6
2098,OCO,1.0,MEDIUM,Australia,2020,18
2099,OCO,1.0,MEDIUM,Australia,2021,35
2100,OCO,1.0,MEDIUM,Australia,2022,11
2101,OCO,1.0,MEDIUM,Austria,2020,18
2102,OCO,1.0,MEDIUM,Austria,2021,35
2103,OCO,1.0,MEDIUM,Austria,2022,14
2104,OCO,1.0,MEDIUM,Azerbaijan,2020,18
2105,OCO,1.0,MEDIUM,Belgium,2022,7
2106,OCO,1.0,MEDIUM,Brazil,2021,4
2107,OCO,1.0,MEDIUM,Canada,2022,15
2108,OCO,1.0,MEDIUM,Canada,2023,9
2109,OCO,1.0,MEDIUM,China,2021,14
2110,OCO,1.0,MEDIUM,China,2022,15
2111,OCO,1.0,MEDIUM,China,2023,9
2112,OCO,1.0,MEDIUM,Hungary,2022,21
2113,OCO,1.0,MEDIUM,Hungary,2023,2
2114,OCO,1.0,MEDIUM,Imola,2020,11
2115,OCO,1.0,MEDIUM,Imola,2023,22
2116,OCO,1.0,MEDIUM,Japan,2020,32
2117,OCO,1.0,MEDIUM,Mexico,2022,32
2118,OCO,1.0,MEDIUM,Miami,2020,32
2119,OCO,1.0,MEDIUM,Monaco,2023,30
2120,OCO,1.0,MEDIUM,Monza,2021,24
2121,OCO,1.0,MEDIUM,Monza,2023,22
2122,OCO,1.0,MEDIUM,Qatar,2020,18
2123,OCO,1.0,MEDIUM,Qatar,2022,14
2124,OCO,1.0,MEDIUM,Qatar,2023,5
2125,OCO,1.0,MEDIUM,Saudi Arabia,2020,8
2126,OCO,1.0,MEDIUM,Saudi Arabia,2021,8
2127,OCO,1.0,MEDIUM,Saudi Arabia,2022,14
2128,OCO,1.0,MEDIUM,Saudi Arabia,2023,15
2129,OCO,1.0,MEDIUM,Singapore,2023,18
2130,OCO,1.0,MEDIUM,Spain,2020,32
2131,OCO,1.0,SOFT,Abu Dhabi,2021,14
2132,OCO,1.0,SOFT,Azerbaijan,2021,1
2133,OCO,1.0,SOFT,Bahrain,2021,9
2134,OCO,1.0,SOFT,Bahrain,2022,12
2135,OCO,1.0,SOFT,Bahrain,2023,10
2136,OCO,1.0,SOFT,Belgium,2020,9
2137,OCO,1.0,SOFT,Belgium,2023,4
