Driver,Team,LapNumber,LapTime,Stint,Compound,TyreLife,Position,Year,GP,IsAccurate,Unnamed: 0_x,Length_x,Abrasion_x,Traction_x,Braking_x,TrackEvo_x,Grip_x,Lateral_x,Downforce_x,TyreStress_x,LapTimePerKM,Unnamed: 0_y,Length_y,Abrasion_y,Traction_y,Braking_y,TrackEvo_y,Grip_y,Lateral_y,Downforce_y,TyreStress_y,Unnamed: 0,Length,Abrasion,Traction,Braking,TrackEvo,Grip,Lateral,Downforce,TyreStress
NOR,McLaren,58.0,,4.0,SOFT,5.0,6.0,2023,Australia,False,2,5.278,2,2.0,2.0,4.0,3,3,3,3,,2,5.278,2,2.0,2.0,4.0,3,3,3,3,2,5.278,2,2.0,2.0,4.0,3,3,3,3
HAM,Mercedes,9.0,,2.0,HARD,1.0,1.0,2023,Australia,False,2,5.278,2,2.0,2.0,4.0,3,3,3,3,,2,5.278,2,2.0,2.0,4.0,3,3,3,3,2,5.278,2,2.0,2.0,4.0,3,3,3,3
HAM,Mercedes,56.0,,3.0,SOFT,5.0,2.0,2023,Australia,False,2,5.278,2,2.0,2.0,4.0,3,3,3,3,,2,5.278,2,2.0,2.0,4.0,3,3,3,3,2,5.278,2,2.0,2.0,4.0,3,3,3,3
HAM,Mercedes,58.0,,4.0,SOFT,5.0,2.0,2023,Australia,False,2,5.278,2,2.0,2.0,4.0,3,3,3,3,,2,5.278,2,2.0,2.0,4.0,3,3,3,3,2,5.278,2,2.0,2.0,4.0,3,3,3,3
SAI,Ferrari,8.0,,2.0,HARD,1.0,11.0,2023,Australia,False,2,5.278,2,2.0,2.0,4.0,3,3,3,3,,2,5.278,2,2.0,2.0,4.0,3,3,3,3,2,5.278,2,2.0,2.0,4.0,3,3,3,3
SAI,Ferrari,9.0,,3.0,HARD,2.0,11.0,2023,Australia,False,2,5.278,2,2.0,2.0,4.0,3,3,3,3,,2,5.278,2,2.0,2.0,4.0,3,3,3,3,2,5.278,2,2.0,2.0,4.0,3,3,3,3
SAI,Ferrari,56.0,,4.0,SOFT,5.0,4.0,2023,Australia,False,2,5.278,2,2.0,2.0,4.0,3,3,3,3,,2,5.278,2,2.0,2.0,4.0,3,3,3,3,2,5.278,2,2.0,2.0,4.0,3,3,3,3
SAI,Ferrari,58.0,,5.0,SOFT,5.0,4.0,2023,Australia,False,2,5.278,2,2.0,2.0,4.0,3,3,3,3,,2,5.278,2,2.0,2.0,4.0,3,3,3,3,2,5.278,2,2.0,2.0,4.0,3,3,3,3
RUS,Mercedes,8.0,,2.0,HARD,1.0,7.0,2023,Australia,False,2,5.278,2,2.0,2.0,4.0,3,3,3,3,,2,5.278,2,2.0,2.0,4.0,3,3,3,3,2,5.278,2,2.0,2.0,4.0,3,3,3,3
RUS,Mercedes,9.0,,3.0,HARD,2.0,6.0,2023,Australia,False,2,5.278,2,2.0,2.0,4.0,3,3,3,3,,2,5.278,2,2.0,2.0,4.0,3,3,3,3,2,5.278,2,2.0,2.0,4.0,3,3,3,3
BOT,Alfa Romeo,2.0,114.147,2.0,HARD,1.0,17.0,2023,Australia,False,2,5.278,2,2.0,2.0,4.0,3,3,3,3,21.62694202349375,2,5.278,2,2.0,2.0,4.0,3,3,3,3,2,5.278,2,2.0,2.0,4.0,3,3,3,3
BOT,Alfa Romeo,9.0,,3.0,HARD,8.0,18.0,2023,Australia,False,2,5.278,2,2.0,2.0,4.0,3,3,3,3,,2,5.278,2,2.0,2.0,4.0,3,3,3,3,2,5.278,2,2.0,2.0,4.0,3,3,3,3
BOT,Alfa Romeo,54.0,,4.0,SOFT,1.0,14.0,2023,Australia,False,2,5.278,2,2.0,2.0,4.0,3,3,3,3,,2,5.278,2,2.0,2.0,4.0,3,3,3,3,2,5.278,2,2.0,2.0,4.0,3,3,3,3
BOT,Alfa Romeo,55.0,,5.0,SOFT,2.0,14.0,2023,Australia,False,2,5.278,2,2.0,2.0,4.0,3,3,3,3,,2,5.278,2,2.0,2.0,4.0,3,3,3,3,2,5.278,2,2.0,2.0,4.0,3,3,3,3
BOT,Alfa Romeo,56.0,,6.0,SOFT,3.0,14.0,2023,Australia,False,2,5.278,2,2.0,2.0,4.0,3,3,3,3,,2,5.278,2,2.0,2.0,4.0,3,3,3,3,2,5.278,2,2.0,2.0,4.0,3,3,3,3
BOT,Alfa Romeo,58.0,,7.0,SOFT,5.0,12.0,2023,Australia,False,2,5.278,2,2.0,2.0,4.0,3,3,3,3,,2,5.278,2,2.0,2.0,4.0,3,3,3,3,2,5.278,2,2.0,2.0,4.0,3,3,3,3
PIA,McLaren,9.0,,2.0,HARD,1.0,10.0,2023,Australia,False,2,5.278,2,2.0,2.0,4.0,3,3,3,3,,2,5.278,2,2.0,2.0,4.0,3,3,3,3,2,5.278,2,2.0,2.0,4.0,3,3,3,3
PIA,McLaren,55.0,,3.0,SOFT,1.0,11.0,2023,Australia,False,2,5.278,2,2.0,2.0,4.0,3,3,3,3,,2,5.278,2,2.0,2.0,4.0,3,3,3,3,2,5.278,2,2.0,2.0,4.0,3,3,3,3
PIA,McLaren,56.0,,4.0,SOFT,1.0,9.0,2023,Australia,False,2,5.278,2,2.0,2.0,4.0,3,3,3,3,,2,5.278,2,2.0,2.0,4.0,3,3,3,3,2,5.278,2,2.0,2.0,4.0,3,3,3,3
PIA,McLaren,58.0,,5.0,SOFT,1.0,9.0,2023,Australia,False,2,5.278,2,2.0,2.0,4.0,3,3,3,3,,2,5.278,2,2.0,2.0,4.0,3,3,3,3,2,5.278,2,2.0,2.0,4.0,3,3,3,3
VER,Red Bull Racing,17.0,118.025,2.0,MEDIUM,1.0,5.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,20.324608231444806,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
VER,Red Bull Racing,38.0,116.078,3.0,HARD,1.0,1.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,19.98932323058378,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
NOR,McLaren,18.0,118.123,2.0,HARD,1.0,6.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,20.34148441536077,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
NOR,McLaren,37.0,116.781,3.0,HARD,1.0,4.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,20.110384019287068,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
PIA,McLaren,14.0,133.847,2.0,HARD,1.0,10.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,23.04925090408128,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
PIA,McLaren,36.0,117.096,3.0,HARD,1.0,5.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,20.164628896159808,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
LEC,Ferrari,18.0,117.256,2.0,MEDIUM,1.0,9.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,20.19218184949199,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
LEC,Ferrari,35.0,115.831,3.0,HARD,1.0,6.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,19.946788358877217,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
HAM,Mercedes,17.0,119.054,2.0,HARD,1.0,10.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,20.501808162562423,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
HAM,Mercedes,35.0,115.71600000000001,3.0,HARD,1.0,7.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,19.926984673669708,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
SAI,Ferrari,19.0,117.36600000000001,2.0,MEDIUM,1.0,8.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,20.211124504907872,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
SAI,Ferrari,39.0,116.164,3.0,HARD,1.0,7.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,20.004132942999828,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
RUS,Mercedes,25.0,118.114,2.0,HARD,1.0,8.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,20.339934561735834,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
ALO,Aston Martin,12.0,118.522,2.0,HARD,1.0,12.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,20.410194592732907,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
ALO,Aston Martin,26.0,116.635,3.0,HARD,1.0,12.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,20.085241949371447,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
OCO,Alpine,2.0,144.519,2.0,HARD,1.0,14.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,24.88703289133804,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
OCO,Alpine,29.0,117.87100000000001,3.0,HARD,1.0,11.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,20.29808851386258,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
GAS,Alpine,19.0,119.62800000000001,2.0,HARD,1.0,15.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,20.60065438264164,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
GAS,Alpine,35.0,118.774,3.0,HARD,1.0,11.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,20.4535904942311,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
LAW,AlphaTauri,11.0,118.56800000000001,2.0,MEDIUM,1.0,16.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,20.418116066815912,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
LAW,AlphaTauri,26.0,118.82700000000001,3.0,HARD,1.0,15.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,20.46271741002239,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
TSU,AlphaTauri,10.0,117.38000000000001,2.0,MEDIUM,1.0,17.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,20.213535388324438,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
TSU,AlphaTauri,31.0,118.908,3.0,HARD,1.0,14.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,20.476666092646806,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
ZHO,Alfa Romeo,2.0,,2.0,SOFT,1.0,18.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
ZHO,Alfa Romeo,11.0,118.22000000000001,3.0,SOFT,1.0,18.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,20.35818839331841,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
ZHO,Alfa Romeo,30.0,118.12800000000001,4.0,HARD,1.0,15.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,20.342345445152404,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
HUL,Haas F1 Team,9.0,119.08500000000001,2.0,MEDIUM,1.0,18.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,20.507146547270537,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
HUL,Haas F1 Team,22.0,120.084,3.0,HARD,1.0,15.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,20.679180299638368,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
HUL,Haas F1 Team,38.0,118.93400000000001,4.0,MEDIUM,1.0,14.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,20.481143447563287,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
MAG,Haas F1 Team,13.0,138.05100000000002,2.0,HARD,1.0,17.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,23.77320475288445,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
MAG,Haas F1 Team,32.0,118.47600000000001,3.0,HARD,1.0,15.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,20.402273118649905,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
ALB,Williams,2.0,,2.0,MEDIUM,1.0,19.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
ALB,Williams,14.0,148.318,3.0,SOFT,1.0,17.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,25.541243327019114,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
SAR,Williams,3.0,,2.0,MEDIUM,3.0,20.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
SAR,Williams,6.0,139.442,3.0,MEDIUM,1.0,20.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,24.012743240916134,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
SAR,Williams,22.0,137.03900000000002,4.0,HARD,1.0,17.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,23.598932323058378,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
STR,Aston Martin,15.0,118.13000000000001,2.0,MEDIUM,1.0,14.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,20.342689857069054,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
PER,Red Bull Racing,3.0,,2.0,HARD,1.0,18.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
PER,Red Bull Racing,13.0,,3.0,SOFT,4.0,19.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
PER,Red Bull Racing,14.0,,4.0,SOFT,4.0,19.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
PER,Red Bull Racing,15.0,132.535,5.0,SOFT,7.0,19.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,22.82331668675736,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
BOT,Alfa Romeo,2.0,,2.0,SOFT,1.0,20.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
BOT,Alfa Romeo,7.0,,3.0,HARD,1.0,20.0,2023,Japan,False,3,5.807,4,3.0,2.0,3.0,3,5,4,5,,3,5.807,4,3.0,2.0,3.0,3,5,4,5,3,5.807,4,3.0,2.0,3.0,3,5,4,5
VER,Red Bull Racing,13.0,149.911,2.0,HARD,1.0,1.0,2023,China,False,4,5.451,3,,,,3,4,2,4,27.501559346908827,4,5.451,3,,,,3,4,2,4,4,5.451,3,,,,3,4,2,4
VER,Red Bull Racing,43.0,79.311,3.0,MEDIUM,1.0,1.0,2023,China,False,4,5.451,3,,,,3,4,2,4,14.549807374793618,4,5.451,3,,,,3,4,2,4,4,5.451,3,,,,3,4,2,4
GAS,Alpine,11.0,81.94000000000001,2.0,HARD,1.0,19.0,2023,China,False,4,5.451,3,,,,3,4,2,4,15.032104201064028,4,5.451,3,,,,3,4,2,4,4,5.451,3,,,,3,4,2,4
GAS,Alpine,34.0,80.911,3.0,HARD,1.0,17.0,2023,China,False,4,5.451,3,,,,3,4,2,4,14.84333149880756,4,5.451,3,,,,3,4,2,4,4,5.451,3,,,,3,4,2,4
PER,Red Bull Racing,38.0,79.774,2.0,MEDIUM,1.0,7.0,2023,China,False,4,5.451,3,,,,3,4,2,4,14.634745918180151,4,5.451,3,,,,3,4,2,4,4,5.451,3,,,,3,4,2,4
PER,Red Bull Racing,69.0,81.19200000000001,3.0,SOFT,1.0,6.0,2023,China,False,4,5.451,3,,,,3,4,2,4,14.894881673087509,4,5.451,3,,,,3,4,2,4,4,5.451,3,,,,3,4,2,4
ALO,Aston Martin,13.0,141.91500000000002,2.0,HARD,1.0,3.0,2023,China,False,4,5.451,3,,,,3,4,2,4,26.034672537149152,4,5.451,3,,,,3,4,2,4,4,5.451,3,,,,3,4,2,4
ALO,Aston Martin,42.0,79.272,3.0,HARD,1.0,2.0,2023,China,False,4,5.451,3,,,,3,4,2,4,14.542652724270779,4,5.451,3,,,,3,4,2,4,4,5.451,3,,,,3,4,2,4
LEC,Ferrari,40.0,80.182,2.0,HARD,1.0,4.0,2023,China,False,4,5.451,3,,,,3,4,2,4,14.709594569803707,4,5.451,3,,,,3,4,2,4,4,5.451,3,,,,3,4,2,4
STR,Aston Martin,12.0,102.34400000000001,2.0,HARD,1.0,16.0,2023,China,False,4,5.451,3,,,,3,4,2,4,18.775270592551827,4,5.451,3,,,,3,4,2,4,4,5.451,3,,,,3,4,2,4
STR,Aston Martin,28.0,81.18900000000001,3.0,HARD,1.0,19.0,2023,China,False,4,5.451,3,,,,3,4,2,4,14.894331315354982,4,5.451,3,,,,3,4,2,4,4,5.451,3,,,,3,4,2,4
MAG,Haas F1 Team,36.0,82.185,2.0,MEDIUM,1.0,19.0,2023,China,False,4,5.451,3,,,,3,4,2,4,15.077050082553662,4,5.451,3,,,,3,4,2,4,4,5.451,3,,,,3,4,2,4
MAG,Haas F1 Team,54.0,81.837,3.0,MEDIUM,1.0,18.0,2023,China,False,4,5.451,3,,,,3,4,2,4,15.01320858558063,4,5.451,3,,,,3,4,2,4,4,5.451,3,,,,3,4,2,4
DEV,AlphaTauri,12.0,104.807,2.0,HARD,1.0,17.0,2023,China,False,4,5.451,3,,,,3,4,2,4,19.22711429095579,4,5.451,3,,,,3,4,2,4,4,5.451,3,,,,3,4,2,4
DEV,AlphaTauri,51.0,80.592,3.0,HARD,1.0,19.0,2023,China,False,4,5.451,3,,,,3,4,2,4,14.784810126582279,4,5.451,3,,,,3,4,2,4,4,5.451,3,,,,3,4,2,4
TSU,AlphaTauri,2.0,82.40700000000001,2.0,HARD,1.0,20.0,2023,China,False,4,5.451,3,,,,3,4,2,4,15.117776554760598,4,5.451,3,,,,3,4,2,4,4,5.451,3,,,,3,4,2,4
TSU,AlphaTauri,35.0,80.93400000000001,3.0,HARD,33.0,17.0,2023,China,False,4,5.451,3,,,,3,4,2,4,14.847550908090263,4,5.451,3,,,,3,4,2,4,4,5.451,3,,,,3,4,2,4
ALB,Williams,13.0,125.71600000000001,2.0,HARD,1.0,12.0,2023,China,False,4,5.451,3,,,,3,4,2,4,23.062924234085493,4,5.451,3,,,,3,4,2,4,4,5.451,3,,,,3,4,2,4
ZHO,Alfa Romeo,13.0,124.45,2.0,HARD,1.0,13.0,2023,China,False,4,5.451,3,,,,3,4,2,4,22.83067327095946,4,5.451,3,,,,3,4,2,4,4,5.451,3,,,,3,4,2,4
ZHO,Alfa Romeo,33.0,81.363,3.0,HARD,1.0,19.0,2023,China,False,4,5.451,3,,,,3,4,2,4,14.926252063841497,4,5.451,3,,,,3,4,2,4,4,5.451,3,,,,3,4,2,4
HUL,Haas F1 Team,12.0,101.519,2.0,HARD,1.0,14.0,2023,China,False,4,5.451,3,,,,3,4,2,4,18.62392221610714,4,5.451,3,,,,3,4,2,4,4,5.451,3,,,,3,4,2,4
HUL,Haas F1 Team,32.0,79.53200000000001,3.0,HARD,1.0,18.0,2023,China,False,4,5.451,3,,,,3,4,2,4,14.590350394423044,4,5.451,3,,,,3,4,2,4,4,5.451,3,,,,3,4,2,4
OCO,Alpine,13.0,135.376,2.0,HARD,1.0,9.0,2023,China,False,4,5.451,3,,,,3,4,2,4,24.83507613281967,4,5.451,3,,,,3,4,2,4,4,5.451,3,,,,3,4,2,4
OCO,Alpine,37.0,80.851,3.0,HARD,1.0,9.0,2023,China,False,4,5.451,3,,,,3,4,2,4,14.832324344157037,4,5.451,3,,,,3,4,2,4,4,5.451,3,,,,3,4,2,4
NOR,McLaren,13.0,125.08000000000001,2.0,HARD,1.0,11.0,2023,China,False,4,5.451,3,,,,3,4,2,4,22.94624839478995,4,5.451,3,,,,3,4,2,4,4,5.451,3,,,,3,4,2,4
NOR,McLaren,36.0,80.153,3.0,HARD,2.0,12.0,2023,China,False,4,5.451,3,,,,3,4,2,4,14.704274445055955,4,5.451,3,,,,3,4,2,4,4,5.451,3,,,,3,4,2,4
HAM,Mercedes,13.0,141.261,2.0,HARD,1.0,2.0,2023,China,False,4,5.451,3,,,,3,4,2,4,25.91469455145845,4,5.451,3,,,,3,4,2,4,4,5.451,3,,,,3,4,2,4
HAM,Mercedes,41.0,80.396,3.0,MEDIUM,1.0,3.0,2023,China,False,4,5.451,3,,,,3,4,2,4,14.74885342139057,4,5.451,3,,,,3,4,2,4,4,5.451,3,,,,3,4,2,4
SAI,Ferrari,39.0,80.05900000000001,2.0,HARD,1.0,5.0,2023,China,False,4,5.451,3,,,,3,4,2,4,14.687029902770137,4,5.451,3,,,,3,4,2,4,4,5.451,3,,,,3,4,2,4
RUS,Mercedes,13.0,86.211,2.0,HARD,1.0,19.0,2023,China,False,4,5.451,3,,,,3,4,2,4,15.815630159603744,4,5.451,3,,,,3,4,2,4,4,5.451,3,,,,3,4,2,4
BOT,Alfa Romeo,37.0,79.412,2.0,MEDIUM,1.0,10.0,2023,China,False,4,5.451,3,,,,3,4,2,4,14.568336085121999,4,5.451,3,,,,3,4,2,4,4,5.451,3,,,,3,4,2,4
PIA,McLaren,13.0,131.95600000000002,2.0,HARD,1.0,10.0,2023,China,False,4,5.451,3,,,,3,4,2,4,24.20766831773987,4,5.451,3,,,,3,4,2,4,4,5.451,3,,,,3,4,2,4
PIA,McLaren,38.0,80.869,3.0,HARD,1.0,13.0,2023,China,False,4,5.451,3,,,,3,4,2,4,14.835626490552194,4,5.451,3,,,,3,4,2,4,4,5.451,3,,,,3,4,2,4
VER,Red Bull Racing,46.0,106.123,2.0,MEDIUM,1.0,2.0,2023,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,19.608832224685884,5,5.412,2,3.0,3.0,5.0,3,3,2,3,5,5.412,2,3.0,3.0,5.0,3,3,2,3
PER,Red Bull Racing,21.0,106.82600000000001,2.0,HARD,1.0,4.0,2023,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,19.738728750923876,5,5.412,2,3.0,3.0,5.0,3,3,2,3,5,5.412,2,3.0,3.0,5.0,3,3,2,3
ALO,Aston Martin,25.0,107.051,2.0,HARD,2.0,5.0,2023,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,19.78030303030303,5,5.412,2,3.0,3.0,5.0,3,3,2,3,5,5.412,2,3.0,3.0,5.0,3,3,2,3
RUS,Mercedes,18.0,107.89,2.0,HARD,1.0,12.0,2023,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,19.935328898743535,5,5.412,2,3.0,3.0,5.0,3,3,2,3,5,5.412,2,3.0,3.0,5.0,3,3,2,3
SAI,Ferrari,19.0,106.534,2.0,HARD,1.0,7.0,2023,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,19.68477457501848,5,5.412,2,3.0,3.0,5.0,3,3,2,3,5,5.412,2,3.0,3.0,5.0,3,3,2,3
HAM,Mercedes,38.0,105.08900000000001,2.0,MEDIUM,1.0,12.0,2023,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,19.41777531411678,5,5.412,2,3.0,3.0,5.0,3,3,2,3,5,5.412,2,3.0,3.0,5.0,3,3,2,3
LEC,Ferrari,18.0,108.22900000000001,2.0,HARD,1.0,15.0,2023,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,19.9979674796748,5,5.412,2,3.0,3.0,5.0,3,3,2,3,5,5.412,2,3.0,3.0,5.0,3,3,2,3
GAS,Alpine,16.0,108.049,2.0,HARD,1.0,14.0,2023,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,19.96470805617147,5,5.412,2,3.0,3.0,5.0,3,3,2,3,5,5.412,2,3.0,3.0,5.0,3,3,2,3
OCO,Alpine,40.0,105.73,2.0,MEDIUM,1.0,11.0,2023,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,19.536215816703624,5,5.412,2,3.0,3.0,5.0,3,3,2,3,5,5.412,2,3.0,3.0,5.0,3,3,2,3
MAG,Haas F1 Team,15.0,107.36300000000001,2.0,HARD,1.0,16.0,2023,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,19.837952697708797,5,5.412,2,3.0,3.0,5.0,3,3,2,3,5,5.412,2,3.0,3.0,5.0,3,3,2,3
TSU,AlphaTauri,37.0,106.515,2.0,MEDIUM,1.0,14.0,2023,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,19.68126385809313,5,5.412,2,3.0,3.0,5.0,3,3,2,3,5,5.412,2,3.0,3.0,5.0,3,3,2,3
STR,Aston Martin,43.0,106.46900000000001,2.0,MEDIUM,2.0,15.0,2023,Miami,False,5,5.412,2,3.0,3.0,5.0,3,3,2,3,19.67276422764228,5,5.412,2,3.0,3.0,5.0,3,3,2,3,5,5.412,2,3.0,3.0,5.0,3,3,2,3
