,Year,GP,Driver,Strategy,PitStops,Stint,Compound,StintLength,StintNumber
4242,2023,Great Britain,ZHO,MEDIUM-HARD-SOFT-SOFT,3,1.0,MEDIUM,24.0,1.0
4243,2023,Great Britain,ZHO,MEDIUM-HARD-SOFT-SOFT,3,2.0,HARD,9.0,2.0
4244,2023,Great Britain,ZHO,MEDIUM-HARD-SOFT-SOFT,3,3.0,SOFT,3.0,3.0
4245,2023,Great Britain,ZHO,MEDIUM-HARD-SOFT-SOFT,3,4.0,SOFT,16.0,4.0
4246,2023,Great Britain,TSU,SOFT-HARD-SOFT,2,1.0,SOFT,14.0,1.0
4247,2023,Great Britain,TSU,SOFT-HARD-SOFT,2,2.0,HARD,18.0,2.0
4248,2023,Great Britain,TSU,SOFT-HARD-SOFT,2,3.0,SOFT,20.0,3.0
4249,2023,Great Britain,DEV,SOFT-MEDIUM-SOFT,2,1.0,SOFT,27.0,1.0
4250,2023,Great Britain,DEV,SOFT-MEDIUM-SOFT,2,2.0,MEDIUM,5.0,2.0
4251,2023,Great Britain,DEV,SOFT-MEDIUM-SOFT,2,3.0,SOFT,20.0,3.0
4252,2023,Great Britain,GAS,MEDIUM-SOFT,1,1.0,MEDIUM,31.0,1.0
4253,2023,Great Britain,GAS,MEDIUM-SOFT,1,2.0,SOFT,15.0,2.0
4254,2023,Great Britain,MAG,MEDIUM,0,1.0,MEDIUM,32.0,1.0
4255,2023,Great Britain,OCO,SOFT,0,1.0,SOFT,9.0,1.0
4256,2023,Hungary,VER,MEDIUM-HARD-MEDIUM,2,1.0,MEDIUM,23.0,1.0
4257,2023,Hungary,VER,MEDIUM-HARD-MEDIUM,2,2.0,HARD,28.0,2.0
4258,2023,Hungary,VER,MEDIUM-HARD-MEDIUM,2,3.0,MEDIUM,19.0,3.0
4259,2023,Hungary,NOR,MEDIUM-HARD-MEDIUM,2,1.0,MEDIUM,17.0,1.0
4260,2023,Hungary,NOR,MEDIUM-HARD-MEDIUM,2,2.0,HARD,27.0,2.0
4261,2023,Hungary,NOR,MEDIUM-HARD-MEDIUM,2,3.0,MEDIUM,26.0,3.0
4262,2023,Hungary,PER,HARD-MEDIUM-MEDIUM,2,1.0,HARD,24.0,1.0
4263,2023,Hungary,PER,HARD-MEDIUM-MEDIUM,2,2.0,MEDIUM,18.0,2.0
4264,2023,Hungary,PER,HARD-MEDIUM-MEDIUM,2,3.0,MEDIUM,28.0,3.0
4265,2023,Hungary,HAM,MEDIUM-HARD-MEDIUM,2,1.0,MEDIUM,16.0,1.0
4266,2023,Hungary,HAM,MEDIUM-HARD-MEDIUM,2,2.0,HARD,33.0,2.0
4267,2023,Hungary,HAM,MEDIUM-HARD-MEDIUM,2,3.0,MEDIUM,21.0,3.0
4268,2023,Hungary,PIA,MEDIUM-HARD-MEDIUM,2,1.0,MEDIUM,18.0,1.0
4269,2023,Hungary,PIA,MEDIUM-HARD-MEDIUM,2,2.0,HARD,24.0,2.0
4270,2023,Hungary,PIA,MEDIUM-HARD-MEDIUM,2,3.0,MEDIUM,28.0,3.0
4271,2023,Hungary,RUS,HARD-MEDIUM-MEDIUM,2,1.0,HARD,28.0,1.0
4272,2023,Hungary,RUS,HARD-MEDIUM-MEDIUM,2,2.0,MEDIUM,18.0,2.0
4273,2023,Hungary,RUS,HARD-MEDIUM-MEDIUM,2,3.0,MEDIUM,24.0,3.0
4274,2023,Hungary,LEC,MEDIUM-HARD-HARD,2,1.0,MEDIUM,17.0,1.0
4275,2023,Hungary,LEC,MEDIUM-HARD-HARD,2,2.0,HARD,26.0,2.0
4276,2023,Hungary,LEC,MEDIUM-HARD-HARD,2,3.0,HARD,27.0,3.0
4277,2023,Hungary,SAI,SOFT-HARD-HARD,2,1.0,SOFT,15.0,1.0
4278,2023,Hungary,SAI,SOFT-HARD-HARD,2,2.0,HARD,29.0,2.0
4279,2023,Hungary,SAI,SOFT-HARD-HARD,2,3.0,HARD,26.0,3.0
4280,2023,Hungary,ALO,MEDIUM-HARD-HARD,2,1.0,MEDIUM,20.0,1.0
4281,2023,Hungary,ALO,MEDIUM-HARD-HARD,2,2.0,HARD,23.0,2.0
4282,2023,Hungary,ALO,MEDIUM-HARD-HARD,2,3.0,HARD,27.0,3.0
4283,2023,Hungary,STR,SOFT-HARD-HARD,2,1.0,SOFT,9.0,1.0
4284,2023,Hungary,STR,SOFT-HARD-HARD,2,2.0,HARD,25.0,2.0
4285,2023,Hungary,STR,SOFT-HARD-HARD,2,3.0,HARD,35.0,3.0
4286,2023,Hungary,ALB,MEDIUM-HARD-HARD,2,1.0,MEDIUM,8.0,1.0
4287,2023,Hungary,ALB,MEDIUM-HARD-HARD,2,2.0,HARD,23.0,2.0
4288,2023,Hungary,ALB,MEDIUM-HARD-HARD,2,3.0,HARD,38.0,3.0
4289,2023,Hungary,BOT,MEDIUM-HARD-HARD,2,1.0,MEDIUM,9.0,1.0
4290,2023,Hungary,BOT,MEDIUM-HARD-HARD,2,2.0,HARD,31.0,2.0
4291,2023,Hungary,BOT,MEDIUM-HARD-HARD,2,3.0,HARD,29.0,3.0
4292,2023,Hungary,RIC,MEDIUM-HARD-MEDIUM,2,1.0,MEDIUM,18.0,1.0
4293,2023,Hungary,RIC,MEDIUM-HARD-MEDIUM,2,2.0,HARD,11.0,2.0
4294,2023,Hungary,RIC,MEDIUM-HARD-MEDIUM,2,3.0,MEDIUM,40.0,3.0
4295,2023,Hungary,HUL,MEDIUM-HARD-HARD,2,1.0,MEDIUM,16.0,1.0
4296,2023,Hungary,HUL,MEDIUM-HARD-HARD,2,2.0,HARD,22.0,2.0
4297,2023,Hungary,HUL,MEDIUM-HARD-HARD,2,3.0,HARD,31.0,3.0
4298,2023,Hungary,TSU,SOFT-HARD-MEDIUM,2,1.0,SOFT,9.0,1.0
4299,2023,Hungary,TSU,SOFT-HARD-MEDIUM,2,2.0,HARD,35.0,2.0
4300,2023,Hungary,TSU,SOFT-HARD-MEDIUM,2,3.0,MEDIUM,25.0,3.0
4301,2023,Hungary,ZHO,MEDIUM-HARD-HARD,2,1.0,MEDIUM,10.0,1.0
4302,2023,Hungary,ZHO,MEDIUM-HARD-HARD,2,2.0,HARD,28.0,2.0
4303,2023,Hungary,ZHO,MEDIUM-HARD-HARD,2,3.0,HARD,31.0,3.0
4304,2023,Hungary,MAG,MEDIUM-HARD-HARD,2,1.0,MEDIUM,14.0,1.0
4305,2023,Hungary,MAG,MEDIUM-HARD-HARD,2,2.0,HARD,27.0,2.0
4306,2023,Hungary,MAG,MEDIUM-HARD-HARD,2,3.0,HARD,28.0,3.0
4307,2023,Hungary,SAR,MEDIUM-HARD-HARD,2,1.0,MEDIUM,13.0,1.0
4308,2023,Hungary,SAR,MEDIUM-HARD-HARD,2,2.0,HARD,21.0,2.0
4309,2023,Hungary,SAR,MEDIUM-HARD-HARD,2,3.0,HARD,33.0,3.0
4310,2023,Hungary,OCO,MEDIUM,0,1.0,MEDIUM,2.0,1.0
4311,2023,Hungary,GAS,SOFT,0,1.0,SOFT,1.0,1.0
4312,2023,Belgium,VER,SOFT-MEDIUM-SOFT,2,1.0,SOFT,14.0,1.0
4313,2023,Belgium,VER,SOFT-MEDIUM-SOFT,2,2.0,MEDIUM,16.0,2.0
4314,2023,Belgium,VER,SOFT-MEDIUM-SOFT,2,3.0,SOFT,14.0,3.0
4315,2023,Belgium,PER,SOFT-MEDIUM-SOFT,2,1.0,SOFT,13.0,1.0
4316,2023,Belgium,PER,SOFT-MEDIUM-SOFT,2,2.0,MEDIUM,16.0,2.0
4317,2023,Belgium,PER,SOFT-MEDIUM-SOFT,2,3.0,SOFT,15.0,3.0
4318,2023,Belgium,LEC,SOFT-MEDIUM-SOFT,2,1.0,SOFT,13.0,1.0
4319,2023,Belgium,LEC,SOFT-MEDIUM-SOFT,2,2.0,MEDIUM,15.0,2.0
4320,2023,Belgium,LEC,SOFT-MEDIUM-SOFT,2,3.0,SOFT,16.0,3.0
4321,2023,Belgium,HAM,SOFT-MEDIUM-SOFT-MEDIUM,3,1.0,SOFT,12.0,1.0
4322,2023,Belgium,HAM,SOFT-MEDIUM-SOFT-MEDIUM,3,2.0,MEDIUM,15.0,2.0
4323,2023,Belgium,HAM,SOFT-MEDIUM-SOFT-MEDIUM,3,3.0,SOFT,15.0,3.0
4324,2023,Belgium,HAM,SOFT-MEDIUM-SOFT-MEDIUM,3,4.0,MEDIUM,2.0,4.0
4325,2023,Belgium,ALO,MEDIUM-MEDIUM-SOFT,2,1.0,MEDIUM,10.0,1.0
4326,2023,Belgium,ALO,MEDIUM-MEDIUM-SOFT,2,2.0,MEDIUM,19.0,2.0
4327,2023,Belgium,ALO,MEDIUM-MEDIUM-SOFT,2,3.0,SOFT,15.0,3.0
4328,2023,Belgium,RUS,MEDIUM-SOFT,1,1.0,MEDIUM,22.0,1.0
4329,2023,Belgium,RUS,MEDIUM-SOFT,1,2.0,SOFT,22.0,2.0
4330,2023,Belgium,NOR,MEDIUM-HARD-SOFT,2,1.0,MEDIUM,5.0,1.0
4331,2023,Belgium,NOR,MEDIUM-HARD-SOFT,2,2.0,HARD,12.0,2.0
4332,2023,Belgium,NOR,MEDIUM-HARD-SOFT,2,3.0,SOFT,27.0,3.0
4333,2023,Belgium,OCO,SOFT-MEDIUM-SOFT,2,1.0,SOFT,6.0,1.0
4334,2023,Belgium,OCO,SOFT-MEDIUM-SOFT,2,2.0,MEDIUM,19.0,2.0
4335,2023,Belgium,OCO,SOFT-MEDIUM-SOFT,2,3.0,SOFT,19.0,3.0
4336,2023,Belgium,STR,MEDIUM-SOFT,1,1.0,MEDIUM,20.0,1.0
4337,2023,Belgium,STR,MEDIUM-SOFT,1,2.0,SOFT,24.0,2.0
4338,2023,Belgium,TSU,MEDIUM-MEDIUM-SOFT,2,1.0,MEDIUM,9.0,1.0
4339,2023,Belgium,TSU,MEDIUM-MEDIUM-SOFT,2,2.0,MEDIUM,15.0,2.0
4340,2023,Belgium,TSU,MEDIUM-MEDIUM-SOFT,2,3.0,SOFT,20.0,3.0
4341,2023,Belgium,GAS,SOFT-MEDIUM,1,1.0,SOFT,23.0,1.0
4342,2023,Belgium,GAS,SOFT-MEDIUM,1,2.0,MEDIUM,21.0,2.0
4343,2023,Belgium,BOT,SOFT-MEDIUM-MEDIUM,2,1.0,SOFT,6.0,1.0
4344,2023,Belgium,BOT,SOFT-MEDIUM-MEDIUM,2,2.0,MEDIUM,18.0,2.0
4345,2023,Belgium,BOT,SOFT-MEDIUM-MEDIUM,2,3.0,MEDIUM,20.0,3.0
4346,2023,Belgium,ZHO,SOFT-MEDIUM-SOFT,2,1.0,SOFT,7.0,1.0
4347,2023,Belgium,ZHO,SOFT-MEDIUM-SOFT,2,2.0,MEDIUM,18.0,2.0
4348,2023,Belgium,ZHO,SOFT-MEDIUM-SOFT,2,3.0,SOFT,19.0,3.0
4349,2023,Belgium,ALB,SOFT-MEDIUM-MEDIUM-SOFT,3,1.0,SOFT,7.0,1.0
4350,2023,Belgium,ALB,SOFT-MEDIUM-MEDIUM-SOFT,3,2.0,MEDIUM,16.0,2.0
4351,2023,Belgium,ALB,SOFT-MEDIUM-MEDIUM-SOFT,3,3.0,MEDIUM,10.0,3.0
4352,2023,Belgium,ALB,SOFT-MEDIUM-MEDIUM-SOFT,3,4.0,SOFT,11.0,4.0
4353,2023,Belgium,MAG,SOFT-MEDIUM-MEDIUM,2,1.0,SOFT,5.0,1.0
4354,2023,Belgium,MAG,SOFT-MEDIUM-MEDIUM,2,2.0,MEDIUM,20.0,2.0
4355,2023,Belgium,MAG,SOFT-MEDIUM-MEDIUM,2,3.0,MEDIUM,19.0,3.0
4356,2023,Belgium,RIC,SOFT-MEDIUM-MEDIUM,2,1.0,SOFT,5.0,1.0
4357,2023,Belgium,RIC,SOFT-MEDIUM-MEDIUM,2,2.0,MEDIUM,17.0,2.0
4358,2023,Belgium,RIC,SOFT-MEDIUM-MEDIUM,2,3.0,MEDIUM,22.0,3.0
4359,2023,Belgium,SAR,SOFT-MEDIUM-MEDIUM-SOFT,3,1.0,SOFT,8.0,1.0
4360,2023,Belgium,SAR,SOFT-MEDIUM-MEDIUM-SOFT,3,2.0,MEDIUM,16.0,2.0
4361,2023,Belgium,SAR,SOFT-MEDIUM-MEDIUM-SOFT,3,3.0,MEDIUM,10.0,3.0
4362,2023,Belgium,SAR,SOFT-MEDIUM-MEDIUM-SOFT,3,4.0,SOFT,10.0,4.0
4363,2023,Belgium,HUL,MEDIUM-SOFT-SOFT,2,1.0,MEDIUM,12.0,1.0
4364,2023,Belgium,HUL,MEDIUM-SOFT-SOFT,2,2.0,SOFT,12.0,2.0
4365,2023,Belgium,HUL,MEDIUM-SOFT-SOFT,2,3.0,SOFT,20.0,3.0
4366,2023,Belgium,SAI,SOFT-MEDIUM,1,1.0,SOFT,7.0,1.0
4367,2023,Belgium,SAI,SOFT-MEDIUM,1,2.0,MEDIUM,16.0,2.0
4368,2023,Belgium,PIA,MEDIUM,0,1.0,MEDIUM,1.0,1.0
4369,2023,Netherlands,VER,SOFT-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-WET-INTERMEDIATE,6,1.0,SOFT,2.0,1.0
4370,2023,Netherlands,VER,SOFT-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-WET-INTERMEDIATE,6,2.0,INTERMEDIATE,9.0,2.0
4371,2023,Netherlands,VER,SOFT-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-WET-INTERMEDIATE,6,3.0,SOFT,38.0,3.0
4372,2023,Netherlands,VER,SOFT-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-WET-INTERMEDIATE,6,4.0,SOFT,12.0,4.0
4373,2023,Netherlands,VER,SOFT-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-WET-INTERMEDIATE,6,5.0,INTERMEDIATE,2.0,5.0
4374,2023,Netherlands,VER,SOFT-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-WET-INTERMEDIATE,6,6.0,WET,1.0,6.0
4375,2023,Netherlands,VER,SOFT-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-WET-INTERMEDIATE,6,7.0,INTERMEDIATE,8.0,7.0
4376,2023,Netherlands,ALO,SOFT-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-INTERMEDIATE,5,1.0,SOFT,2.0,1.0
4377,2023,Netherlands,ALO,SOFT-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-INTERMEDIATE,5,2.0,INTERMEDIATE,8.0,2.0
4378,2023,Netherlands,ALO,SOFT-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-INTERMEDIATE,5,3.0,SOFT,38.0,3.0
4379,2023,Netherlands,ALO,SOFT-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-INTERMEDIATE,5,4.0,SOFT,13.0,4.0
4380,2023,Netherlands,ALO,SOFT-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-INTERMEDIATE,5,5.0,INTERMEDIATE,3.0,5.0
4381,2023,Netherlands,ALO,SOFT-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-INTERMEDIATE,5,6.0,INTERMEDIATE,8.0,6.0
4382,2023,Netherlands,GAS,SOFT-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-INTERMEDIATE,5,1.0,SOFT,1.0,1.0
4383,2023,Netherlands,GAS,SOFT-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-INTERMEDIATE,5,2.0,INTERMEDIATE,10.0,2.0
4384,2023,Netherlands,GAS,SOFT-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-INTERMEDIATE,5,3.0,SOFT,35.0,3.0
4385,2023,Netherlands,GAS,SOFT-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-INTERMEDIATE,5,4.0,SOFT,14.0,4.0
4386,2023,Netherlands,GAS,SOFT-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-INTERMEDIATE,5,5.0,INTERMEDIATE,4.0,5.0
4387,2023,Netherlands,GAS,SOFT-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-INTERMEDIATE,5,6.0,INTERMEDIATE,8.0,6.0
4388,2023,Netherlands,PER,SOFT-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,6,1.0,SOFT,1.0,1.0
4389,2023,Netherlands,PER,SOFT-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,6,2.0,INTERMEDIATE,11.0,2.0
4390,2023,Netherlands,PER,SOFT-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,6,3.0,SOFT,33.0,3.0
4391,2023,Netherlands,PER,SOFT-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,6,4.0,SOFT,15.0,4.0
4392,2023,Netherlands,PER,SOFT-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,6,5.0,INTERMEDIATE,3.0,5.0
4393,2023,Netherlands,PER,SOFT-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,6,6.0,INTERMEDIATE,1.0,6.0
4394,2023,Netherlands,PER,SOFT-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,6,7.0,INTERMEDIATE,8.0,7.0
4395,2023,Netherlands,SAI,SOFT-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-INTERMEDIATE,5,1.0,SOFT,2.0,1.0
4396,2023,Netherlands,SAI,SOFT-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-INTERMEDIATE,5,2.0,INTERMEDIATE,8.0,2.0
4397,2023,Netherlands,SAI,SOFT-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-INTERMEDIATE,5,3.0,SOFT,31.0,3.0
4398,2023,Netherlands,SAI,SOFT-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-INTERMEDIATE,5,4.0,SOFT,19.0,4.0
4399,2023,Netherlands,SAI,SOFT-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-INTERMEDIATE,5,5.0,INTERMEDIATE,4.0,5.0
4400,2023,Netherlands,SAI,SOFT-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-INTERMEDIATE,5,6.0,INTERMEDIATE,8.0,6.0
4401,2023,Netherlands,HAM,MEDIUM-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-INTERMEDIATE,5,1.0,MEDIUM,3.0,1.0
4402,2023,Netherlands,HAM,MEDIUM-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-INTERMEDIATE,5,2.0,INTERMEDIATE,6.0,2.0
4403,2023,Netherlands,HAM,MEDIUM-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-INTERMEDIATE,5,3.0,SOFT,36.0,3.0
4404,2023,Netherlands,HAM,MEDIUM-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-INTERMEDIATE,5,4.0,SOFT,15.0,4.0
4405,2023,Netherlands,HAM,MEDIUM-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-INTERMEDIATE,5,5.0,INTERMEDIATE,4.0,5.0
4406,2023,Netherlands,HAM,MEDIUM-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-INTERMEDIATE,5,6.0,INTERMEDIATE,8.0,6.0
4407,2023,Netherlands,NOR,SOFT-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,6,1.0,SOFT,3.0,1.0
4408,2023,Netherlands,NOR,SOFT-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,6,2.0,INTERMEDIATE,7.0,2.0
4409,2023,Netherlands,NOR,SOFT-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,6,3.0,SOFT,32.0,3.0
4410,2023,Netherlands,NOR,SOFT-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,6,4.0,SOFT,18.0,4.0
4411,2023,Netherlands,NOR,SOFT-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,6,5.0,INTERMEDIATE,3.0,5.0
4412,2023,Netherlands,NOR,SOFT-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,6,6.0,INTERMEDIATE,1.0,6.0
4413,2023,Netherlands,NOR,SOFT-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,6,7.0,INTERMEDIATE,8.0,7.0
4414,2023,Netherlands,ALB,SOFT-MEDIUM-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,4,1.0,SOFT,44.0,1.0
4415,2023,Netherlands,ALB,SOFT-MEDIUM-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,4,2.0,MEDIUM,17.0,2.0
4416,2023,Netherlands,ALB,SOFT-MEDIUM-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,4,3.0,INTERMEDIATE,2.0,3.0
4417,2023,Netherlands,ALB,SOFT-MEDIUM-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,4,4.0,INTERMEDIATE,1.0,4.0
4418,2023,Netherlands,ALB,SOFT-MEDIUM-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,4,5.0,INTERMEDIATE,8.0,5.0
4419,2023,Netherlands,PIA,SOFT-SOFT-MEDIUM-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,5,1.0,SOFT,15.0,1.0
4420,2023,Netherlands,PIA,SOFT-SOFT-MEDIUM-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,5,2.0,SOFT,31.0,2.0
4421,2023,Netherlands,PIA,SOFT-SOFT-MEDIUM-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,5,3.0,MEDIUM,14.0,3.0
4422,2023,Netherlands,PIA,SOFT-SOFT-MEDIUM-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,5,4.0,INTERMEDIATE,3.0,4.0
4423,2023,Netherlands,PIA,SOFT-SOFT-MEDIUM-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,5,5.0,INTERMEDIATE,1.0,5.0
4424,2023,Netherlands,PIA,SOFT-SOFT-MEDIUM-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,5,6.0,INTERMEDIATE,8.0,6.0
4425,2023,Netherlands,OCO,SOFT-INTERMEDIATE-SOFT-SOFT-WET-INTERMEDIATE-INTERMEDIATE,6,1.0,SOFT,2.0,1.0
4426,2023,Netherlands,OCO,SOFT-INTERMEDIATE-SOFT-SOFT-WET-INTERMEDIATE-INTERMEDIATE,6,2.0,INTERMEDIATE,8.0,2.0
4427,2023,Netherlands,OCO,SOFT-INTERMEDIATE-SOFT-SOFT-WET-INTERMEDIATE-INTERMEDIATE,6,3.0,SOFT,33.0,3.0
4428,2023,Netherlands,OCO,SOFT-INTERMEDIATE-SOFT-SOFT-WET-INTERMEDIATE-INTERMEDIATE,6,4.0,SOFT,18.0,4.0
4429,2023,Netherlands,OCO,SOFT-INTERMEDIATE-SOFT-SOFT-WET-INTERMEDIATE-INTERMEDIATE,6,5.0,WET,2.0,5.0
4430,2023,Netherlands,OCO,SOFT-INTERMEDIATE-SOFT-SOFT-WET-INTERMEDIATE-INTERMEDIATE,6,6.0,INTERMEDIATE,1.0,6.0
4431,2023,Netherlands,OCO,SOFT-INTERMEDIATE-SOFT-SOFT-WET-INTERMEDIATE-INTERMEDIATE,6,7.0,INTERMEDIATE,8.0,7.0
4432,2023,Netherlands,STR,SOFT-INTERMEDIATE-SOFT-MEDIUM-SOFT-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,7,1.0,SOFT,4.0,1.0
4433,2023,Netherlands,STR,SOFT-INTERMEDIATE-SOFT-MEDIUM-SOFT-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,7,2.0,INTERMEDIATE,5.0,2.0
4434,2023,Netherlands,STR,SOFT-INTERMEDIATE-SOFT-MEDIUM-SOFT-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,7,3.0,SOFT,7.0,3.0
4435,2023,Netherlands,STR,SOFT-INTERMEDIATE-SOFT-MEDIUM-SOFT-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,7,4.0,MEDIUM,18.0,4.0
4436,2023,Netherlands,STR,SOFT-INTERMEDIATE-SOFT-MEDIUM-SOFT-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,7,5.0,SOFT,26.0,5.0
4437,2023,Netherlands,STR,SOFT-INTERMEDIATE-SOFT-MEDIUM-SOFT-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,7,6.0,INTERMEDIATE,3.0,6.0
4438,2023,Netherlands,STR,SOFT-INTERMEDIATE-SOFT-MEDIUM-SOFT-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,7,7.0,INTERMEDIATE,1.0,7.0
4439,2023,Netherlands,STR,SOFT-INTERMEDIATE-SOFT-MEDIUM-SOFT-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,7,8.0,INTERMEDIATE,8.0,8.0
4440,2023,Netherlands,HUL,SOFT-MEDIUM-SOFT-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,5,1.0,SOFT,16.0,1.0
4441,2023,Netherlands,HUL,SOFT-MEDIUM-SOFT-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,5,2.0,MEDIUM,32.0,2.0
4442,2023,Netherlands,HUL,SOFT-MEDIUM-SOFT-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,5,3.0,SOFT,12.0,3.0
4443,2023,Netherlands,HUL,SOFT-MEDIUM-SOFT-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,5,4.0,INTERMEDIATE,3.0,4.0
4444,2023,Netherlands,HUL,SOFT-MEDIUM-SOFT-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,5,5.0,INTERMEDIATE,1.0,5.0
4445,2023,Netherlands,HUL,SOFT-MEDIUM-SOFT-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,5,6.0,INTERMEDIATE,8.0,6.0
4446,2023,Netherlands,LAW,SOFT-INTERMEDIATE-SOFT-MEDIUM-SOFT-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,7,1.0,SOFT,1.0,1.0
4447,2023,Netherlands,LAW,SOFT-INTERMEDIATE-SOFT-MEDIUM-SOFT-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,7,2.0,INTERMEDIATE,9.0,2.0
4448,2023,Netherlands,LAW,SOFT-INTERMEDIATE-SOFT-MEDIUM-SOFT-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,7,3.0,SOFT,7.0,3.0
4449,2023,Netherlands,LAW,SOFT-INTERMEDIATE-SOFT-MEDIUM-SOFT-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,7,4.0,MEDIUM,29.0,4.0
4450,2023,Netherlands,LAW,SOFT-INTERMEDIATE-SOFT-MEDIUM-SOFT-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,7,5.0,SOFT,13.0,5.0
4451,2023,Netherlands,LAW,SOFT-INTERMEDIATE-SOFT-MEDIUM-SOFT-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,7,6.0,INTERMEDIATE,4.0,6.0
4452,2023,Netherlands,LAW,SOFT-INTERMEDIATE-SOFT-MEDIUM-SOFT-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE,7,7.0,INTERMEDIATE,1.0,7.0
