Unnamed: 0,GP,Circuit,PitstopT,Driver,Year,Team
3473,18,Austin,24.745,kevin_magnussen,2023,Unknown
3474,18,Austin,25.547,sargeant,2023,Williams
3475,18,Austin,23.361,norris,2023,McLaren
3476,18,Austin,24.125,tsunoda,2023,AlphaTauri
3477,18,Austin,24.308,hulkenberg,2023,Haas F1 Team
3478,18,Austin,24.974,max_verstappen,2023,Unknown
3479,18,Austin,23.673,sainz,2023,Ferrari
3480,18,Austin,23.747,perez,2023,Red Bull Racing
3481,18,Austin,24.880,gasly,2023,Alpine
3482,18,Austin,24.648,hamilton,2023,Mercedes
3483,18,Austin,23.969,russell,2023,Mercedes
3484,18,Austin,23.955,stroll,2023,Aston Martin
3485,18,Austin,24.823,alonso,2023,Aston Martin
3486,18,Austin,26.513,ricciardo,2023,Unknown
3487,19,Mexico,30.121,tsunoda,2023,AlphaTauri
3488,19,Mexico,23.408,norris,2023,McLaren
3489,19,Mexico,22.427,max_verstappen,2023,Unknown
3490,19,Mexico,22.817,zhou,2023,Alfa Romeo
3491,19,Mexico,23.945,sargeant,2023,Williams
3492,19,Mexico,23.144,hulkenberg,2023,Haas F1 Team
3493,19,Mexico,23.642,kevin_magnussen,2023,Unknown
3494,19,Mexico,22.210,hamilton,2023,Mercedes
3495,19,Mexico,23.734,piastri,2023,McLaren
3496,19,Mexico,22.311,russell,2023,Mercedes
3497,19,Mexico,22.406,ricciardo,2023,Unknown
3498,19,Mexico,22.627,gasly,2023,Alpine
3499,19,Mexico,22.844,alonso,2023,Aston Martin
3500,19,Mexico,22.067,sainz,2023,Ferrari
3501,19,Mexico,22.582,stroll,2023,Aston Martin
3502,19,Mexico,22.248,leclerc,2023,Ferrari
3503,19,Mexico,23.638,bottas,2023,Alfa Romeo
3504,19,Mexico,22.372,max_verstappen,2023,Unknown
3505,19,Mexico,22.563,norris,2023,McLaren
3506,19,Mexico,23.680,albon,2023,Williams
3507,19,Mexico,20:09.136,max_verstappen,2023,Unknown
3508,19,Mexico,20:10.512,leclerc,2023,Ferrari
3509,19,Mexico,20:12.908,hamilton,2023,Mercedes
3510,19,Mexico,20:15.432,sainz,2023,Ferrari
3511,19,Mexico,20:17.136,ricciardo,2023,Unknown
3512,19,Mexico,20:19.064,piastri,2023,McLaren
3513,19,Mexico,20:18.200,russell,2023,Mercedes
3514,19,Mexico,20:18.057,tsunoda,2023,AlphaTauri
3515,19,Mexico,20:19.826,hulkenberg,2023,Haas F1 Team
3516,19,Mexico,20:26.386,norris,2023,McLaren
3517,19,Mexico,20:25.698,gasly,2023,Alpine
3518,19,Mexico,20:27.980,albon,2023,Williams
3519,19,Mexico,20:29.539,zhou,2023,Alfa Romeo
3520,19,Mexico,20:26.296,ocon,2023,Alpine
3521,19,Mexico,20:27.718,sargeant,2023,Williams
3522,19,Mexico,20:29.349,bottas,2023,Alfa Romeo
3523,19,Mexico,20:29.686,stroll,2023,Aston Martin
3524,20,Brazil,18.535,max_verstappen,2023,Unknown
3525,20,Brazil,19.386,norris,2023,McLaren
3526,20,Brazil,18.521,hamilton,2023,Mercedes
3527,20,Brazil,18.487,alonso,2023,Aston Martin
3528,20,Brazil,18.504,stroll,2023,Aston Martin
3529,20,Brazil,20.449,russell,2023,Mercedes
3530,20,Brazil,20.811,perez,2023,Red Bull Racing
3531,20,Brazil,23.030,sainz,2023,Ferrari
3532,20,Brazil,22.209,ocon,2023,Alpine
3533,20,Brazil,26:24.007,piastri,2023,McLaren
3534,20,Brazil,20.969,tsunoda,2023,AlphaTauri
3535,20,Brazil,20.523,gasly,2023,Alpine
3536,20,Brazil,20.732,bottas,2023,Alfa Romeo
3537,20,Brazil,21.256,zhou,2023,Alfa Romeo
3538,20,Brazil,27.472,sargeant,2023,Williams
3539,20,Brazil,26:16.725,ricciardo,2023,Unknown
3540,20,Brazil,34.261,hulkenberg,2023,Haas F1 Team
3541,20,Brazil,23:22.632,max_verstappen,2023,Unknown
3542,20,Brazil,23:24.611,norris,2023,McLaren
3543,20,Brazil,23:26.375,hamilton,2023,Mercedes
3544,20,Brazil,23:28.154,alonso,2023,Aston Martin
3545,20,Brazil,23:29.984,stroll,2023,Aston Martin
3546,20,Brazil,23:30.984,russell,2023,Mercedes
3547,20,Brazil,23:31.712,perez,2023,Red Bull Racing
3548,20,Brazil,23:33.704,sainz,2023,Ferrari
3549,20,Brazil,23:34.725,ocon,2023,Alpine
3550,20,Brazil,23:35.420,tsunoda,2023,AlphaTauri
3551,20,Brazil,23:36.706,gasly,2023,Alpine
3552,20,Brazil,23:38.156,bottas,2023,Alfa Romeo
3553,20,Brazil,23:39.945,zhou,2023,Alfa Romeo
3554,20,Brazil,23:41.207,sargeant,2023,Williams
3555,20,Brazil,23:41.069,hulkenberg,2023,Haas F1 Team
3556,20,Brazil,38.489,piastri,2023,McLaren
3557,20,Brazil,32.770,ricciardo,2023,Unknown
3558,20,Brazil,24.037,ocon,2023,Alpine
3559,20,Brazil,23.953,zhou,2023,Alfa Romeo
3560,20,Brazil,24.367,sargeant,2023,Williams
3561,20,Brazil,23.571,hamilton,2023,Mercedes
3562,20,Brazil,24.077,bottas,2023,Alfa Romeo
3563,20,Brazil,23.730,russell,2023,Mercedes
3564,20,Brazil,23.164,perez,2023,Red Bull Racing
3565,20,Brazil,24.401,hulkenberg,2023,Haas F1 Team
3566,20,Brazil,23.558,stroll,2023,Aston Martin
3567,20,Brazil,24.204,alonso,2023,Aston Martin
3568,20,Brazil,23.536,piastri,2023,McLaren
3569,20,Brazil,23.557,sainz,2023,Ferrari
3570,20,Brazil,25.295,gasly,2023,Alpine
3571,20,Brazil,27.114,tsunoda,2023,AlphaTauri
3572,20,Brazil,22.994,max_verstappen,2023,Unknown
3573,20,Brazil,23.806,norris,2023,McLaren
3574,20,Brazil,23.955,ricciardo,2023,Unknown
3575,20,Brazil,24.406,ocon,2023,Alpine
3576,20,Brazil,24.137,sargeant,2023,Williams
3577,20,Brazil,23.962,russell,2023,Mercedes
3578,20,Brazil,23.522,perez,2023,Red Bull Racing
3579,20,Brazil,24.074,hamilton,2023,Mercedes
3580,20,Brazil,23.583,gasly,2023,Alpine
3581,20,Brazil,23.841,hulkenberg,2023,Haas F1 Team
3582,20,Brazil,23.830,alonso,2023,Aston Martin
3583,20,Brazil,23.704,sainz,2023,Ferrari
3584,20,Brazil,23.599,ocon,2023,Alpine
3585,20,Brazil,25.294,stroll,2023,Aston Martin
3586,20,Brazil,23.338,piastri,2023,McLaren
3587,20,Brazil,23.453,tsunoda,2023,AlphaTauri
3588,20,Brazil,23.397,max_verstappen,2023,Unknown
3589,20,Brazil,23.508,ricciardo,2023,Unknown
3590,21,Las Vegas,33.599,perez,2023,Red Bull Racing
3591,21,Las Vegas,29.304,alonso,2023,Aston Martin
3592,21,Las Vegas,43.914,bottas,2023,Alfa Romeo
3593,21,Las Vegas,22.222,stroll,2023,Aston Martin
3594,21,Las Vegas,21.261,sainz,2023,Ferrari
3595,21,Las Vegas,20.619,tsunoda,2023,AlphaTauri
3596,21,Las Vegas,22.154,hulkenberg,2023,Haas F1 Team
3597,21,Las Vegas,21.611,kevin_magnussen,2023,Unknown
3598,21,Las Vegas,21.257,russell,2023,Mercedes
3599,21,Las Vegas,21.367,sargeant,2023,Williams
3600,21,Las Vegas,26.686,max_verstappen,2023,Unknown
3601,21,Las Vegas,21.242,albon,2023,Williams
3602,21,Las Vegas,23.269,piastri,2023,McLaren
3603,21,Las Vegas,22.262,gasly,2023,Alpine
3604,21,Las Vegas,25.047,hamilton,2023,Mercedes
3605,21,Las Vegas,22.242,ricciardo,2023,Unknown
3606,21,Las Vegas,21.763,ocon,2023,Alpine
3607,21,Las Vegas,22.559,leclerc,2023,Ferrari
3608,21,Las Vegas,20.894,tsunoda,2023,AlphaTauri
3609,21,Las Vegas,21.575,bottas,2023,Alfa Romeo
3610,21,Las Vegas,21.568,perez,2023,Red Bull Racing
3611,21,Las Vegas,22.570,stroll,2023,Aston Martin
3612,21,Las Vegas,21.323,max_verstappen,2023,Unknown
3613,21,Las Vegas,21.952,russell,2023,Mercedes
3614,21,Las Vegas,22.630,sainz,2023,Ferrari
3615,21,Las Vegas,23.214,alonso,2023,Aston Martin
3616,21,Las Vegas,22.155,zhou,2023,Alfa Romeo
3617,21,Las Vegas,21.868,kevin_magnussen,2023,Unknown
3618,21,Las Vegas,25.453,hulkenberg,2023,Haas F1 Team
3619,21,Las Vegas,22.508,hamilton,2023,Mercedes
3620,22,Abu Dhabi,22.764,kevin_magnussen,2023,Unknown
3621,22,Abu Dhabi,21.692,ricciardo,2023,Unknown
3622,22,Abu Dhabi,22.462,alonso,2023,Aston Martin
3623,22,Abu Dhabi,21.697,piastri,2023,McLaren
3624,22,Abu Dhabi,21.861,hulkenberg,2023,Haas F1 Team
3625,22,Abu Dhabi,22.867,zhou,2023,Alfa Romeo
3626,22,Abu Dhabi,24.061,norris,2023,McLaren
3627,22,Abu Dhabi,21.650,russell,2023,Mercedes
3628,22,Abu Dhabi,22.195,hamilton,2023,Mercedes
3629,22,Abu Dhabi,22.160,ocon,2023,Alpine
3630,22,Abu Dhabi,22.124,sargeant,2023,Williams
3631,22,Abu Dhabi,21.662,max_verstappen,2023,Unknown
3632,22,Abu Dhabi,22.170,albon,2023,Williams
3633,22,Abu Dhabi,21.919,leclerc,2023,Ferrari
3634,22,Abu Dhabi,21.446,perez,2023,Red Bull Racing
3635,22,Abu Dhabi,23.091,gasly,2023,Alpine
3636,22,Abu Dhabi,21.486,tsunoda,2023,AlphaTauri
3637,22,Abu Dhabi,21.866,stroll,2023,Aston Martin
3638,22,Abu Dhabi,22.163,kevin_magnussen,2023,Unknown
3639,22,Abu Dhabi,21.229,sainz,2023,Ferrari
3640,22,Abu Dhabi,22.665,bottas,2023,Alfa Romeo
3641,22,Abu Dhabi,21.740,ricciardo,2023,Unknown
3642,22,Abu Dhabi,23.478,gasly,2023,Alpine
3643,22,Abu Dhabi,21.432,norris,2023,McLaren
3644,22,Abu Dhabi,22.081,hulkenberg,2023,Haas F1 Team
3645,22,Abu Dhabi,22.084,russell,2023,Mercedes
3646,22,Abu Dhabi,21.246,leclerc,2023,Ferrari
3647,22,Abu Dhabi,22.045,hamilton,2023,Mercedes
3648,22,Abu Dhabi,21.156,piastri,2023,McLaren
3649,22,Abu Dhabi,21.841,alonso,2023,Aston Martin
3650,22,Abu Dhabi,22.345,zhou,2023,Alfa Romeo
3651,22,Abu Dhabi,21.880,sargeant,2023,Williams
3652,22,Abu Dhabi,21.274,perez,2023,Red Bull Racing
3653,22,Abu Dhabi,21.667,stroll,2023,Aston Martin
3654,22,Abu Dhabi,21.275,max_verstappen,2023,Unknown
3655,22,Abu Dhabi,21.919,albon,2023,Williams
