LapNumber,GP,Year,TrackStatus,Label
4,Monza,2020,1,Green flag
5,Monza,2020,1,Green flag
6,Monza,2020,1,Green flag
7,Monza,2020,1,Green flag
8,Monza,2020,2,Yellow flag
9,Monza,2020,1,Green flag
10,Monza,2020,1,Green flag
11,Monza,2020,1,Green flag
12,Monza,2020,1,Green flag
13,Monza,2020,1,Green flag
14,Monza,2020,1,Green flag
15,Monza,2020,1,Green flag
16,Monza,2020,1,Green flag
17,Monza,2020,1,Green flag
18,Monza,2020,1,Green flag
19,Monza,2020,2,Yellow flag
20,Monza,2020,24,Safety Car
21,Monza,2020,4,Safety Car
22,Monza,2020,4,Safety Car
23,Monza,2020,4,Safety Car
24,Monza,2020,1,Green flag
25,Monza,2020,24,Safety Car
26,Monza,2020,45,Safety Car
27,Monza,2020,1,Green flag
28,Monza,2020,1,Green flag
29,Monza,2020,1,Green flag
30,Monza,2020,1,Green flag
31,Monza,2020,1,Green flag
32,Monza,2020,1,Green flag
33,Monza,2020,1,Green flag
34,Monza,2020,1,Green flag
35,Monza,2020,1,Green flag
36,Monza,2020,1,Green flag
37,Monza,2020,1,Green flag
38,Monza,2020,1,Green flag
39,Monza,2020,1,Green flag
40,Monza,2020,1,Green flag
41,Monza,2020,1,Green flag
42,Monza,2020,1,Green flag
43,Monza,2020,1,Green flag
44,Monza,2020,1,Green flag
45,Monza,2020,1,Green flag
46,Monza,2020,1,Green flag
47,Monza,2020,1,Green flag
48,Monza,2020,1,Green flag
49,Monza,2020,1,Green flag
50,Monza,2020,1,Green flag
51,Monza,2020,1,Green flag
52,Monza,2020,1,Green flag
53,Monza,2020,1,Green flag
1,Bahrain,2021,24,Safety Car
2,Bahrain,2021,4,Safety Car
3,Bahrain,2021,4,Safety Car
4,Bahrain,2021,267,Virtual Safety Car
5,Bahrain,2021,7,Unknown
6,Bahrain,2021,1,Green flag
7,Bahrain,2021,1,Green flag
8,Bahrain,2021,1,Green flag
9,Bahrain,2021,1,Green flag
10,Bahrain,2021,1,Green flag
11,Bahrain,2021,1,Green flag
12,Bahrain,2021,1,Green flag
13,Bahrain,2021,1,Green flag
14,Bahrain,2021,1,Green flag
15,Bahrain,2021,1,Green flag
16,Bahrain,2021,1,Green flag
17,Bahrain,2021,1,Green flag
18,Bahrain,2021,1,Green flag
19,Bahrain,2021,1,Green flag
20,Bahrain,2021,1,Green flag
21,Bahrain,2021,1,Green flag
22,Bahrain,2021,1,Green flag
23,Bahrain,2021,1,Green flag
24,Bahrain,2021,1,Green flag
25,Bahrain,2021,1,Green flag
26,Bahrain,2021,1,Green flag
27,Bahrain,2021,1,Green flag
28,Bahrain,2021,1,Green flag
29,Bahrain,2021,1,Green flag
30,Bahrain,2021,1,Green flag
31,Bahrain,2021,1,Green flag
32,Bahrain,2021,1,Green flag
33,Bahrain,2021,1,Green flag
34,Bahrain,2021,1,Green flag
35,Bahrain,2021,1,Green flag
36,Bahrain,2021,1,Green flag
37,Bahrain,2021,1,Green flag
38,Bahrain,2021,1,Green flag
39,Bahrain,2021,1,Green flag
40,Bahrain,2021,1,Green flag
41,Bahrain,2021,1,Green flag
42,Bahrain,2021,1,Green flag
43,Bahrain,2021,2,Yellow flag
44,Bahrain,2021,1,Green flag
45,Bahrain,2021,1,Green flag
46,Bahrain,2021,1,Green flag
47,Bahrain,2021,1,Green flag
48,Bahrain,2021,1,Green flag
49,Bahrain,2021,1,Green flag
50,Bahrain,2021,1,Green flag
51,Bahrain,2021,1,Green flag
52,Bahrain,2021,1,Green flag
53,Bahrain,2021,1,Green flag
54,Bahrain,2021,1,Green flag
55,Bahrain,2021,1,Green flag
56,Bahrain,2021,1,Green flag
57,Bahrain,2021,,Unknown
0,Bahrain,2021,24,Safety Car
1,Monaco,2021,1,Green flag
2,Monaco,2021,1,Green flag
3,Monaco,2021,1,Green flag
4,Monaco,2021,1,Green flag
5,Monaco,2021,1,Green flag
6,Monaco,2021,1,Green flag
7,Monaco,2021,1,Green flag
8,Monaco,2021,1,Green flag
9,Monaco,2021,1,Green flag
10,Monaco,2021,1,Green flag
11,Monaco,2021,1,Green flag
12,Monaco,2021,1,Green flag
13,Monaco,2021,1,Green flag
14,Monaco,2021,1,Green flag
15,Monaco,2021,1,Green flag
16,Monaco,2021,1,Green flag
17,Monaco,2021,1,Green flag
18,Monaco,2021,1,Green flag
19,Monaco,2021,1,Green flag
20,Monaco,2021,1,Green flag
21,Monaco,2021,1,Green flag
22,Monaco,2021,1,Green flag
23,Monaco,2021,1,Green flag
24,Monaco,2021,1,Green flag
25,Monaco,2021,1,Green flag
26,Monaco,2021,1,Green flag
27,Monaco,2021,1,Green flag
28,Monaco,2021,1,Green flag
29,Monaco,2021,1,Green flag
30,Monaco,2021,1,Green flag
31,Monaco,2021,1,Green flag
32,Monaco,2021,1,Green flag
33,Monaco,2021,1,Green flag
34,Monaco,2021,1,Green flag
35,Monaco,2021,1,Green flag
36,Monaco,2021,1,Green flag
37,Monaco,2021,1,Green flag
38,Monaco,2021,1,Green flag
39,Monaco,2021,1,Green flag
40,Monaco,2021,1,Green flag
41,Monaco,2021,1,Green flag
42,Monaco,2021,1,Green flag
43,Monaco,2021,1,Green flag
44,Monaco,2021,1,Green flag
45,Monaco,2021,1,Green flag
46,Monaco,2021,1,Green flag
47,Monaco,2021,1,Green flag
48,Monaco,2021,1,Green flag
49,Monaco,2021,1,Green flag
50,Monaco,2021,1,Green flag
51,Monaco,2021,1,Green flag
52,Monaco,2021,1,Green flag
53,Monaco,2021,1,Green flag
54,Monaco,2021,1,Green flag
55,Monaco,2021,1,Green flag
56,Monaco,2021,1,Green flag
57,Monaco,2021,1,Green flag
58,Monaco,2021,1,Green flag
59,Monaco,2021,1,Green flag
60,Monaco,2021,1,Green flag
61,Monaco,2021,1,Green flag
62,Monaco,2021,1,Green flag
63,Monaco,2021,1,Green flag
64,Monaco,2021,1,Green flag
65,Monaco,2021,1,Green flag
66,Monaco,2021,1,Green flag
67,Monaco,2021,1,Green flag
68,Monaco,2021,1,Green flag
69,Monaco,2021,1,Green flag
70,Monaco,2021,1,Green flag
71,Monaco,2021,1,Green flag
72,Monaco,2021,1,Green flag
73,Monaco,2021,1,Green flag
74,Monaco,2021,1,Green flag
75,Monaco,2021,1,Green flag
76,Monaco,2021,1,Green flag
77,Monaco,2021,1,Green flag
78,Monaco,2021,1,Green flag
0,Monaco,2021,1,Green flag
1,Spain,2021,1,Green flag
2,Spain,2021,1,Green flag
3,Spain,2021,1,Green flag
4,Spain,2021,1,Green flag
5,Spain,2021,1,Green flag
6,Spain,2021,1,Green flag
7,Spain,2021,2,Yellow flag
8,Spain,2021,24,Safety Car
9,Spain,2021,4,Safety Car
10,Spain,2021,4,Safety Car
11,Spain,2021,1,Green flag
12,Spain,2021,1,Green flag
13,Spain,2021,1,Green flag
14,Spain,2021,1,Green flag
15,Spain,2021,1,Green flag
16,Spain,2021,1,Green flag
17,Spain,2021,1,Green flag
18,Spain,2021,1,Green flag
19,Spain,2021,1,Green flag
20,Spain,2021,1,Green flag
21,Spain,2021,1,Green flag
22,Spain,2021,1,Green flag
23,Spain,2021,1,Green flag
24,Spain,2021,1,Green flag
25,Spain,2021,1,Green flag
26,Spain,2021,1,Green flag
27,Spain,2021,1,Green flag
28,Spain,2021,1,Green flag
29,Spain,2021,1,Green flag
30,Spain,2021,1,Green flag
31,Spain,2021,1,Green flag
32,Spain,2021,1,Green flag
33,Spain,2021,1,Green flag
34,Spain,2021,1,Green flag
35,Spain,2021,1,Green flag
36,Spain,2021,1,Green flag
37,Spain,2021,1,Green flag
38,Spain,2021,1,Green flag
39,Spain,2021,1,Green flag
40,Spain,2021,1,Green flag
41,Spain,2021,1,Green flag
42,Spain,2021,1,Green flag
43,Spain,2021,1,Green flag
44,Spain,2021,1,Green flag
45,Spain,2021,1,Green flag
46,Spain,2021,1,Green flag
47,Spain,2021,1,Green flag
48,Spain,2021,1,Green flag
49,Spain,2021,1,Green flag
50,Spain,2021,1,Green flag
51,Spain,2021,1,Green flag
52,Spain,2021,1,Green flag
53,Spain,2021,1,Green flag
54,Spain,2021,1,Green flag
55,Spain,2021,1,Green flag
56,Spain,2021,1,Green flag
57,Spain,2021,1,Green flag
58,Spain,2021,1,Green flag
59,Spain,2021,1,Green flag
60,Spain,2021,1,Green flag
61,Spain,2021,1,Green flag
62,Spain,2021,1,Green flag
63,Spain,2021,1,Green flag
64,Spain,2021,1,Green flag
65,Spain,2021,1,Green flag
66,Spain,2021,1,Green flag
1,Imola,2021,24,Safety Car
2,Imola,2021,4,Safety Car
3,Imola,2021,4,Safety Car
4,Imola,2021,4,Safety Car
5,Imola,2021,4,Safety Car
6,Imola,2021,4,Safety Car
7,Imola,2021,1,Green flag
8,Imola,2021,1,Green flag
9,Imola,2021,1,Green flag
10,Imola,2021,2,Yellow flag
11,Imola,2021,1,Green flag
12,Imola,2021,1,Green flag
13,Imola,2021,2,Yellow flag
14,Imola,2021,1,Green flag
15,Imola,2021,1,Green flag
16,Imola,2021,1,Green flag
17,Imola,2021,1,Green flag
18,Imola,2021,1,Green flag
19,Imola,2021,1,Green flag
20,Imola,2021,1,Green flag
21,Imola,2021,1,Green flag
22,Imola,2021,1,Green flag
23,Imola,2021,1,Green flag
24,Imola,2021,1,Green flag
25,Imola,2021,1,Green flag
26,Imola,2021,1,Green flag
27,Imola,2021,1,Green flag
28,Imola,2021,1,Green flag
29,Imola,2021,2,Yellow flag
30,Imola,2021,24,Safety Car
31,Imola,2021,4,Safety Car
32,Imola,2021,45,Safety Car
33,Imola,2021,5,Red Flag
34,Imola,2021,1,Green flag
35,Imola,2021,2,Yellow flag
36,Imola,2021,1,Green flag
37,Imola,2021,1,Green flag
38,Imola,2021,2,Yellow flag
39,Imola,2021,1,Green flag
40,Imola,2021,1,Green flag
41,Imola,2021,1,Green flag
42,Imola,2021,1,Green flag
43,Imola,2021,1,Green flag
44,Imola,2021,1,Green flag
45,Imola,2021,1,Green flag
46,Imola,2021,1,Green flag
47,Imola,2021,1,Green flag
48,Imola,2021,1,Green flag
49,Imola,2021,1,Green flag
50,Imola,2021,1,Green flag
51,Imola,2021,1,Green flag
52,Imola,2021,1,Green flag
53,Imola,2021,1,Green flag
54,Imola,2021,1,Green flag
55,Imola,2021,1,Green flag
56,Imola,2021,1,Green flag
57,Imola,2021,1,Green flag
58,Imola,2021,1,Green flag
59,Imola,2021,1,Green flag
60,Imola,2021,1,Green flag
61,Imola,2021,2,Yellow flag
62,Imola,2021,1,Green flag
63,Imola,2021,1,Green flag
0,Imola,2021,2,Yellow flag
1,Austria,2021,2,Yellow flag
2,Austria,2021,1,Green flag
3,Austria,2021,1,Green flag
4,Austria,2021,1,Green flag
5,Austria,2021,1,Green flag
6,Austria,2021,1,Green flag
7,Austria,2021,1,Green flag
8,Austria,2021,1,Green flag
9,Austria,2021,1,Green flag
10,Austria,2021,1,Green flag
11,Austria,2021,1,Green flag
12,Austria,2021,1,Green flag
13,Austria,2021,1,Green flag
14,Austria,2021,1,Green flag
15,Austria,2021,1,Green flag
16,Austria,2021,1,Green flag
17,Austria,2021,1,Green flag
18,Austria,2021,1,Green flag
19,Austria,2021,1,Green flag
20,Austria,2021,1,Green flag
21,Austria,2021,1,Green flag
22,Austria,2021,1,Green flag
23,Austria,2021,1,Green flag
24,Austria,2021,1,Green flag
25,Austria,2021,1,Green flag
26,Austria,2021,1,Green flag
27,Austria,2021,1,Green flag
28,Austria,2021,1,Green flag
29,Austria,2021,1,Green flag
30,Austria,2021,1,Green flag
31,Austria,2021,1,Green flag
32,Austria,2021,1,Green flag
33,Austria,2021,1,Green flag
34,Austria,2021,1,Green flag
35,Austria,2021,1,Green flag
36,Austria,2021,1,Green flag
37,Austria,2021,1,Green flag
38,Austria,2021,1,Green flag
39,Austria,2021,1,Green flag
40,Austria,2021,1,Green flag
41,Austria,2021,1,Green flag
42,Austria,2021,1,Green flag
43,Austria,2021,1,Green flag
44,Austria,2021,1,Green flag
45,Austria,2021,1,Green flag
46,Austria,2021,1,Green flag
47,Austria,2021,1,Green flag
48,Austria,2021,1,Green flag
49,Austria,2021,1,Green flag
50,Austria,2021,1,Green flag
51,Austria,2021,1,Green flag
52,Austria,2021,1,Green flag
53,Austria,2021,1,Green flag
54,Austria,2021,1,Green flag
55,Austria,2021,1,Green flag
56,Austria,2021,1,Green flag
57,Austria,2021,1,Green flag
58,Austria,2021,1,Green flag
59,Austria,2021,1,Green flag
60,Austria,2021,1,Green flag
61,Austria,2021,1,Green flag
62,Austria,2021,1,Green flag
63,Austria,2021,1,Green flag
64,Austria,2021,1,Green flag
65,Austria,2021,1,Green flag
66,Austria,2021,1,Green flag
67,Austria,2021,1,Green flag
68,Austria,2021,1,Green flag
69,Austria,2021,1,Green flag
70,Austria,2021,1,Green flag
71,Austria,2021,1,Green flag
1,Great Britain,2021,24,Safety Car
2,Great Britain,2021,45,Safety Car
3,Great Britain,2021,1,Green flag
4,Great Britain,2021,2,Yellow flag
5,Great Britain,2021,1,Green flag
6,Great Britain,2021,1,Green flag
7,Great Britain,2021,1,Green flag
8,Great Britain,2021,1,Green flag
9,Great Britain,2021,1,Green flag
10,Great Britain,2021,1,Green flag
11,Great Britain,2021,1,Green flag
12,Great Britain,2021,1,Green flag
13,Great Britain,2021,1,Green flag
14,Great Britain,2021,1,Green flag
15,Great Britain,2021,1,Green flag
16,Great Britain,2021,1,Green flag
17,Great Britain,2021,1,Green flag
18,Great Britain,2021,1,Green flag
19,Great Britain,2021,1,Green flag
20,Great Britain,2021,1,Green flag
21,Great Britain,2021,1,Green flag
22,Great Britain,2021,1,Green flag
23,Great Britain,2021,1,Green flag
24,Great Britain,2021,1,Green flag
25,Great Britain,2021,1,Green flag
26,Great Britain,2021,1,Green flag
27,Great Britain,2021,1,Green flag
28,Great Britain,2021,1,Green flag
29,Great Britain,2021,1,Green flag
30,Great Britain,2021,1,Green flag
31,Great Britain,2021,1,Green flag
32,Great Britain,2021,1,Green flag
33,Great Britain,2021,1,Green flag
34,Great Britain,2021,1,Green flag
35,Great Britain,2021,1,Green flag
36,Great Britain,2021,1,Green flag
37,Great Britain,2021,1,Green flag
38,Great Britain,2021,1,Green flag
39,Great Britain,2021,1,Green flag
40,Great Britain,2021,1,Green flag
41,Great Britain,2021,1,Green flag
42,Great Britain,2021,1,Green flag
43,Great Britain,2021,1,Green flag
44,Great Britain,2021,1,Green flag
45,Great Britain,2021,1,Green flag
46,Great Britain,2021,1,Green flag
47,Great Britain,2021,2,Yellow flag
48,Great Britain,2021,1,Green flag
49,Great Britain,2021,1,Green flag
50,Great Britain,2021,1,Green flag
51,Great Britain,2021,1,Green flag
52,Great Britain,2021,1,Green flag
0,Great Britain,2021,24,Safety Car
1,Hungary,2021,24,Safety Car
2,Hungary,2021,45,Safety Car
3,Hungary,2021,1,Green flag
4,Hungary,2021,1,Green flag
5,Hungary,2021,1,Green flag
6,Hungary,2021,1,Green flag
7,Hungary,2021,1,Green flag
8,Hungary,2021,1,Green flag
9,Hungary,2021,1,Green flag
10,Hungary,2021,1,Green flag
11,Hungary,2021,1,Green flag
12,Hungary,2021,1,Green flag
13,Hungary,2021,1,Green flag
14,Hungary,2021,1,Green flag
15,Hungary,2021,1,Green flag
16,Hungary,2021,1,Green flag
17,Hungary,2021,1,Green flag
18,Hungary,2021,1,Green flag
19,Hungary,2021,1,Green flag
20,Hungary,2021,1,Green flag
21,Hungary,2021,1,Green flag
22,Hungary,2021,1,Green flag
23,Hungary,2021,1,Green flag
24,Hungary,2021,1,Green flag
25,Hungary,2021,1,Green flag
26,Hungary,2021,1,Green flag
27,Hungary,2021,1,Green flag
28,Hungary,2021,1,Green flag
29,Hungary,2021,1,Green flag
30,Hungary,2021,1,Green flag
31,Hungary,2021,1,Green flag
32,Hungary,2021,1,Green flag
33,Hungary,2021,1,Green flag
34,Hungary,2021,1,Green flag
35,Hungary,2021,1,Green flag
36,Hungary,2021,1,Green flag
37,Hungary,2021,1,Green flag
38,Hungary,2021,1,Green flag
39,Hungary,2021,1,Green flag
40,Hungary,2021,1,Green flag
41,Hungary,2021,1,Green flag
42,Hungary,2021,1,Green flag
43,Hungary,2021,1,Green flag
44,Hungary,2021,1,Green flag
45,Hungary,2021,1,Green flag
46,Hungary,2021,1,Green flag
47,Hungary,2021,1,Green flag
48,Hungary,2021,1,Green flag
49,Hungary,2021,1,Green flag
50,Hungary,2021,1,Green flag
51,Hungary,2021,1,Green flag
52,Hungary,2021,1,Green flag
53,Hungary,2021,1,Green flag
54,Hungary,2021,1,Green flag
55,Hungary,2021,1,Green flag
56,Hungary,2021,1,Green flag
57,Hungary,2021,1,Green flag
58,Hungary,2021,1,Green flag
59,Hungary,2021,1,Green flag
60,Hungary,2021,1,Green flag
61,Hungary,2021,1,Green flag
62,Hungary,2021,1,Green flag
63,Hungary,2021,2,Yellow flag
64,Hungary,2021,1,Green flag
65,Hungary,2021,1,Green flag
66,Hungary,2021,1,Green flag
67,Hungary,2021,1,Green flag
68,Hungary,2021,1,Green flag
69,Hungary,2021,1,Green flag
70,Hungary,2021,1,Green flag
0,Hungary,2021,24,Safety Car
1,Belgium,2021,1,Green flag
2,Belgium,2021,1,Green flag
3,Belgium,2021,1,Green flag
1,Azerbaijan,2021,1,Green flag
2,Azerbaijan,2021,1,Green flag
3,Azerbaijan,2021,1,Green flag
4,Azerbaijan,2021,2,Yellow flag
5,Azerbaijan,2021,1,Green flag
6,Azerbaijan,2021,1,Green flag
7,Azerbaijan,2021,1,Green flag
8,Azerbaijan,2021,1,Green flag
9,Azerbaijan,2021,1,Green flag
10,Azerbaijan,2021,1,Green flag
11,Azerbaijan,2021,2,Yellow flag
12,Azerbaijan,2021,1,Green flag
13,Azerbaijan,2021,1,Green flag
14,Azerbaijan,2021,1,Green flag
15,Azerbaijan,2021,1,Green flag
16,Azerbaijan,2021,1,Green flag
17,Azerbaijan,2021,1,Green flag
18,Azerbaijan,2021,1,Green flag
19,Azerbaijan,2021,1,Green flag
20,Azerbaijan,2021,1,Green flag
21,Azerbaijan,2021,1,Green flag
22,Azerbaijan,2021,1,Green flag
23,Azerbaijan,2021,2,Yellow flag
24,Azerbaijan,2021,2,Yellow flag
25,Azerbaijan,2021,2,Yellow flag
26,Azerbaijan,2021,1,Green flag
27,Azerbaijan,2021,1,Green flag
28,Azerbaijan,2021,1,Green flag
29,Azerbaijan,2021,1,Green flag
30,Azerbaijan,2021,2,Yellow flag
31,Azerbaijan,2021,24,Safety Car
32,Azerbaijan,2021,4,Safety Car
33,Azerbaijan,2021,4,Safety Car
34,Azerbaijan,2021,4,Safety Car
35,Azerbaijan,2021,4,Safety Car
36,Azerbaijan,2021,1,Green flag
37,Azerbaijan,2021,1,Green flag
38,Azerbaijan,2021,1,Green flag
39,Azerbaijan,2021,1,Green flag
40,Azerbaijan,2021,1,Green flag
41,Azerbaijan,2021,1,Green flag
42,Azerbaijan,2021,1,Green flag
43,Azerbaijan,2021,1,Green flag
44,Azerbaijan,2021,1,Green flag
45,Azerbaijan,2021,1,Green flag
46,Azerbaijan,2021,1,Green flag
47,Azerbaijan,2021,24,Safety Car
48,Azerbaijan,2021,45,Safety Car
49,Azerbaijan,2021,1,Green flag
50,Azerbaijan,2021,2,Yellow flag
51,Azerbaijan,2021,1,Green flag
1,Austin,2021,2,Yellow flag
2,Austin,2021,1,Green flag
3,Austin,2021,1,Green flag
4,Austin,2021,1,Green flag
5,Austin,2021,1,Green flag
6,Austin,2021,1,Green flag
7,Austin,2021,1,Green flag
8,Austin,2021,1,Green flag
9,Austin,2021,1,Green flag
10,Austin,2021,1,Green flag
11,Austin,2021,1,Green flag
12,Austin,2021,1,Green flag
13,Austin,2021,1,Green flag
14,Austin,2021,1,Green flag
15,Austin,2021,1,Green flag
16,Austin,2021,1,Green flag
17,Austin,2021,1,Green flag
18,Austin,2021,1,Green flag
19,Austin,2021,1,Green flag
20,Austin,2021,1,Green flag
21,Austin,2021,1,Green flag
22,Austin,2021,1,Green flag
23,Austin,2021,1,Green flag
24,Austin,2021,1,Green flag
25,Austin,2021,1,Green flag
26,Austin,2021,1,Green flag
27,Austin,2021,1,Green flag
28,Austin,2021,67,Virtual Safety Car
29,Austin,2021,1,Green flag
30,Austin,2021,1,Green flag
31,Austin,2021,1,Green flag
32,Austin,2021,1,Green flag
33,Austin,2021,1,Green flag
34,Austin,2021,1,Green flag
35,Austin,2021,1,Green flag
36,Austin,2021,1,Green flag
37,Austin,2021,1,Green flag
38,Austin,2021,1,Green flag
39,Austin,2021,1,Green flag
40,Austin,2021,1,Green flag
41,Austin,2021,1,Green flag
42,Austin,2021,1,Green flag
43,Austin,2021,1,Green flag
44,Austin,2021,1,Green flag
45,Austin,2021,1,Green flag
46,Austin,2021,1,Green flag
47,Austin,2021,1,Green flag
48,Austin,2021,1,Green flag
49,Austin,2021,1,Green flag
50,Austin,2021,1,Green flag
51,Austin,2021,1,Green flag
52,Austin,2021,1,Green flag
53,Austin,2021,2,Yellow flag
54,Austin,2021,1,Green flag
55,Austin,2021,1,Green flag
56,Austin,2021,1,Green flag
1,Mexico,2021,24,Safety Car
2,Mexico,2021,4,Safety Car
3,Mexico,2021,4,Safety Car
4,Mexico,2021,4,Safety Car
5,Mexico,2021,1,Green flag
6,Mexico,2021,1,Green flag
7,Mexico,2021,1,Green flag
8,Mexico,2021,1,Green flag
9,Mexico,2021,1,Green flag
10,Mexico,2021,1,Green flag
11,Mexico,2021,1,Green flag
12,Mexico,2021,1,Green flag
13,Mexico,2021,1,Green flag
14,Mexico,2021,1,Green flag
15,Mexico,2021,1,Green flag
16,Mexico,2021,1,Green flag
17,Mexico,2021,1,Green flag
18,Mexico,2021,1,Green flag
19,Mexico,2021,1,Green flag
20,Mexico,2021,1,Green flag
21,Mexico,2021,1,Green flag
22,Mexico,2021,1,Green flag
23,Mexico,2021,1,Green flag
24,Mexico,2021,1,Green flag
25,Mexico,2021,1,Green flag
26,Mexico,2021,1,Green flag
27,Mexico,2021,1,Green flag
28,Mexico,2021,1,Green flag
29,Mexico,2021,1,Green flag
30,Mexico,2021,1,Green flag
31,Mexico,2021,1,Green flag
32,Mexico,2021,1,Green flag
33,Mexico,2021,1,Green flag
34,Mexico,2021,1,Green flag
35,Mexico,2021,1,Green flag
36,Mexico,2021,1,Green flag
37,Mexico,2021,1,Green flag
38,Mexico,2021,1,Green flag
39,Mexico,2021,1,Green flag
40,Mexico,2021,1,Green flag
41,Mexico,2021,1,Green flag
42,Mexico,2021,1,Green flag
43,Mexico,2021,1,Green flag
44,Mexico,2021,1,Green flag
45,Mexico,2021,1,Green flag
46,Mexico,2021,1,Green flag
47,Mexico,2021,1,Green flag
48,Mexico,2021,1,Green flag
49,Mexico,2021,1,Green flag
50,Mexico,2021,1,Green flag
51,Mexico,2021,1,Green flag
52,Mexico,2021,1,Green flag
53,Mexico,2021,1,Green flag
54,Mexico,2021,1,Green flag
55,Mexico,2021,1,Green flag
56,Mexico,2021,1,Green flag
57,Mexico,2021,1,Green flag
58,Mexico,2021,1,Green flag
59,Mexico,2021,1,Green flag
60,Mexico,2021,1,Green flag
61,Mexico,2021,1,Green flag
62,Mexico,2021,1,Green flag
63,Mexico,2021,1,Green flag
64,Mexico,2021,1,Green flag
65,Mexico,2021,1,Green flag
66,Mexico,2021,1,Green flag
67,Mexico,2021,1,Green flag
68,Mexico,2021,1,Green flag
69,Mexico,2021,1,Green flag
70,Mexico,2021,1,Green flag
71,Mexico,2021,1,Green flag
0,Mexico,2021,24,Safety Car
1,Brazil,2021,1,Green flag
2,Brazil,2021,1,Green flag
3,Brazil,2021,1,Green flag
4,Brazil,2021,1,Green flag
5,Brazil,2021,1,Green flag
6,Brazil,2021,4,Safety Car
7,Brazil,2021,4,Safety Car
8,Brazil,2021,4,Safety Car
9,Brazil,2021,4,Safety Car
10,Brazil,2021,1,Green flag
11,Brazil,2021,1,Green flag
12,Brazil,2021,6,Virtual Safety Car
13,Brazil,2021,6,Virtual Safety Car
14,Brazil,2021,67,Virtual Safety Car
15,Brazil,2021,1,Green flag
16,Brazil,2021,1,Green flag
17,Brazil,2021,1,Green flag
18,Brazil,2021,1,Green flag
19,Brazil,2021,1,Green flag
20,Brazil,2021,1,Green flag
21,Brazil,2021,1,Green flag
22,Brazil,2021,1,Green flag
23,Brazil,2021,1,Green flag
24,Brazil,2021,1,Green flag
25,Brazil,2021,1,Green flag
26,Brazil,2021,1,Green flag
27,Brazil,2021,1,Green flag
28,Brazil,2021,1,Green flag
29,Brazil,2021,1,Green flag
30,Brazil,2021,6,Virtual Safety Car
31,Brazil,2021,67,Virtual Safety Car
32,Brazil,2021,1,Green flag
33,Brazil,2021,1,Green flag
34,Brazil,2021,1,Green flag
35,Brazil,2021,1,Green flag
36,Brazil,2021,1,Green flag
37,Brazil,2021,1,Green flag
38,Brazil,2021,1,Green flag
39,Brazil,2021,1,Green flag
40,Brazil,2021,1,Green flag
41,Brazil,2021,1,Green flag
42,Brazil,2021,1,Green flag
43,Brazil,2021,1,Green flag
44,Brazil,2021,1,Green flag
45,Brazil,2021,1,Green flag
46,Brazil,2021,1,Green flag
47,Brazil,2021,1,Green flag
48,Brazil,2021,1,Green flag
49,Brazil,2021,1,Green flag
50,Brazil,2021,1,Green flag
51,Brazil,2021,1,Green flag
52,Brazil,2021,1,Green flag
53,Brazil,2021,1,Green flag
54,Brazil,2021,1,Green flag
55,Brazil,2021,1,Green flag
56,Brazil,2021,1,Green flag
57,Brazil,2021,1,Green flag
58,Brazil,2021,1,Green flag
59,Brazil,2021,1,Green flag
60,Brazil,2021,1,Green flag
61,Brazil,2021,1,Green flag
62,Brazil,2021,1,Green flag
63,Brazil,2021,1,Green flag
64,Brazil,2021,1,Green flag
65,Brazil,2021,1,Green flag
66,Brazil,2021,1,Green flag
67,Brazil,2021,1,Green flag
68,Brazil,2021,1,Green flag
69,Brazil,2021,1,Green flag
70,Brazil,2021,1,Green flag
71,Brazil,2021,1,Green flag
1,Abu Dhabi,2021,1,Green flag
2,Abu Dhabi,2021,1,Green flag
3,Abu Dhabi,2021,1,Green flag
4,Abu Dhabi,2021,1,Green flag
5,Abu Dhabi,2021,1,Green flag
6,Abu Dhabi,2021,1,Green flag
7,Abu Dhabi,2021,1,Green flag
8,Abu Dhabi,2021,1,Green flag
9,Abu Dhabi,2021,1,Green flag
10,Abu Dhabi,2021,1,Green flag
11,Abu Dhabi,2021,1,Green flag
12,Abu Dhabi,2021,1,Green flag
13,Abu Dhabi,2021,1,Green flag
14,Abu Dhabi,2021,1,Green flag
15,Abu Dhabi,2021,1,Green flag
16,Abu Dhabi,2021,1,Green flag
17,Abu Dhabi,2021,1,Green flag
18,Abu Dhabi,2021,1,Green flag
19,Abu Dhabi,2021,1,Green flag
20,Abu Dhabi,2021,1,Green flag
21,Abu Dhabi,2021,1,Green flag
22,Abu Dhabi,2021,1,Green flag
23,Abu Dhabi,2021,1,Green flag
24,Abu Dhabi,2021,1,Green flag
25,Abu Dhabi,2021,2,Yellow flag
26,Abu Dhabi,2021,2,Yellow flag
27,Abu Dhabi,2021,1,Green flag
28,Abu Dhabi,2021,1,Green flag
29,Abu Dhabi,2021,1,Green flag
30,Abu Dhabi,2021,1,Green flag
31,Abu Dhabi,2021,1,Green flag
32,Abu Dhabi,2021,1,Green flag
33,Abu Dhabi,2021,1,Green flag
34,Abu Dhabi,2021,1,Green flag
35,Abu Dhabi,2021,6,Virtual Safety Car
36,Abu Dhabi,2021,6,Virtual Safety Car
37,Abu Dhabi,2021,67,Virtual Safety Car
38,Abu Dhabi,2021,1,Green flag
39,Abu Dhabi,2021,1,Green flag
40,Abu Dhabi,2021,1,Green flag
41,Abu Dhabi,2021,1,Green flag
